0.730962 0.183406
1.06269 0.913479
0.859628 0.210195
0.618083 0.227289
0.703393 0.149611
0.0167587 0.200271
0.160814 0.900359
0.943118 1.18687
1.18737 0.00203064
1.13575 0.109109
1.00546 0.729415
0.73675 1.14381
0.0425482 0.377216
0.745953 0.661087
0.817672 0.697668
0.599288 1.00105
0.553137 0.81932
0.671926 0.719174
0.912487 0.392076
0.57117 0.590858
0.974775 0.249471
1.14909 0.99793
0.442358 0.145617
0.402455 0.662756
0.841525 1.03459
0.750164 0.622609
1.03311 0.399411
0.712605 0.624495
0.612263 0.369877
1.13443 0.16719
1.05096 0.834531
1.01932 1.08686
0.627712 0.439276
0.20682 1.0382
0.561364 0.482521
0.231327 0.862599
0.757438 0.0857775
0.134856 0.734319
0.18222 1.1209
0.82605 0.182012
0.470224 1.00019
0.31127 0.0945693
0.0415721 0.64719
1.02734 0.108
0.286532 1.14357
0.167379 1.04474
1.18246 0.975255
0.883401 0.179448
0.097587 1.18966
0.266885 0.480859
0.581818 0.157826
0.0752677 0.820216
0.58131 1.18711
0.780354 0.67916
0.424366 0.231577
0.858727 0.866811
0.878112 0.748063
0.71013 1.18278
1.07972 1.19562
0.928566 1.01913
0.62205 0.300939
0.144699 0.425729
0.596906 1.10627
0.38907 1.15357
0.945393 0.983967
0.819098 0.219798
0.833019 0.464308
0.204357 0.549983
0.223808 0.822926
0.911833 1.16543
1.06958 0.127761
1.06655 0.270129
0.361338 0.547695
0.802799 1.01189
0.360314 0.665361
0.96398 0.902279
0.756133 1.10798
0.0317036 0.763324
0.535437 1.04439
0.783507 0.825242
0.0151336 0.260673
0.14753 1.01055
0.627241 0.540539
0.187569 0.245245
1.13103 0.698549
0.576731 0.0355873
0.0684151 0.611918
0.634903 0.060153
1.07383 0.213607
1.19979 0.570309
0.834551 0.257678
0.63896 0.402374
0.296361 0.431884
0.8742 1.15773
0.397247 0.622628
0.497752 0.875881
0.331092 0.146543
0.396159 0.144629
0.497948 0.386167
0.178872 0.0805825
0.66655 1.04825
0.831944 0.306719
0.29252 0.129013
0.749991 0.707001
0.108187 0.963935
1.10185 0.899898
0.381399 0.513217
0.267745 0.232545
1.16803 0.856599
0.386198 0.206086
0.370093 0.428502
1.19628 0.651239
0.0167241 0.484728
0.901793 0.984695
1.19151 0.327568
0.179155 0.00886468
0.38809 0.0674765
1.19845 0.784997
0.390443 0.582836
1.05572 0.363587
0.107872 1.1031
