0.002024 0.0261338
0.006072 0.0196004
0.01012 0.0212804
0.014168 0.0244005
0.018216 0.0313191
0.022264 0.040728
0.026312 0.0732321
0.03036 0.220582
0.034408 1.06567
0.038456 2.16292
0.042504 1.78177
0.046552 1.17984
0.0506 0.92566
0.054648 0.84807
0.058696 0.817744
0.062744 0.742134
0.066792 0.847256
0.07084 0.965031
0.074888 1.10105
0.078936 1.13409
0.082984 1.08483
0.087032 1.04014
0.09108 0.989061
0.095128 1.01366
0.099176 0.90815
0.103224 0.93648
0.107272 0.97757
0.11132 1.01846
0.115368 1.05557
0.119416 1.03771
0.123464 1.01392
0.127512 1.01614
0.13156 0.957072
0.135608 0.983139
0.139656 0.968291
0.143704 0.986972
0.147752 0.970403
0.1518 1.03537
0.155848 1.02887
0.159896 1.02644
0.163944 1.02269
0.167992 0.994682
0.17204 1.00769
0.176088 0.982132
0.180136 0.977942
0.184184 0.98449
0.188232 0.983722
0.19228 1.00088
0.196328 0.99244
0.200376 0.992915
