ITEM: TIMESTEP
40000
ITEM: NUMBER OF ATOMS
900
ITEM: BOX BOUNDS pp pp pp
0 1.2
0 1.2
-0.012 0.012
ITEM: ATOMS id type x y z vx vy vz c_rho_peratom v_dAsphx v_dA v_dA_err 
1 1 0.71951 0.200876 0 0.00432239 -0.00328008 0 1.00037 -4.2302 -4.24389 0.00181526 
2 1 1.05978 0.923491 0 0.000877673 0.00666923 0 1.00135 3.88186 3.88707 0.000691196 
3 1 0.846853 0.236193 0 0.00568427 0.0070454 0 1.00014 -1.43585 -1.43833 0.000329564 
4 1 0.608095 0.226435 0 0.00331306 0.00259958 0 1.00045 -5.25472 -5.23129 0.00310856 
5 1 0.706632 0.166168 0 0.00634913 -0.00435421 0 1.00041 -4.46959 -4.44088 0.00380775 
6 1 0.0140435 0.195483 0 -0.00310273 -0.0070088 0 1.00007 5.24091 5.22184 0.00252887 
7 1 0.172048 0.901707 0 -0.00343641 0.000767343 0 1.00115 3.24709 3.2513 0.00055763 
8 1 0.919509 1.1837 0 -0.00385682 0.00238782 0 1.00051 0.526352 0.533921 0.00100393 
9 1 1.18788 0.00172366 0 0.00180271 0.0126604 0 1.00099 5.24988 5.22545 0.00324017 
10 1 1.12337 0.0928132 0 0.00140552 0.00687505 0 1.00089 4.82651 4.82015 0.000843261 
11 1 1.01714 0.733231 0 0.00295238 0.00906522 0 1.00037 3.04076 3.01387 0.00356618 
12 1 0.737741 1.13869 0 -0.00653846 0.00195543 0 1.00033 -3.99308 -3.93226 0.00806612 
13 1 0.0438121 0.353069 0 0.00875281 0.00108898 0 0.999634 5.12561 5.09882 0.00355272 
14 1 0.777861 0.659825 0 0.00568653 0.0010913 0 1.00003 -3.05964 -3.12489 0.00865332 
15 1 0.802199 0.692328 0 -0.00171857 -0.000830613 0 1.00066 -2.574 -2.56562 0.0011121 
16 1 0.606621 0.992363 0 -0.00160508 -0.00142007 0 1.00039 -5.24739 -5.23284 0.00192885 
17 1 0.558361 0.808739 0 -0.00379495 -0.00562637 0 1.00095 -5.09551 -5.11204 0.0021927 
18 1 0.692978 0.714961 0 -0.00715345 0.00390466 0 1.00103 -4.63273 -4.62767 0.00067147 
