ITEM: TIMESTEP
1400
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
-3.19281e-05 0.0003606 -3.19281e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
4.52368e-05 1.10517e-05 8.47636e-05 0.000444418 9.82222e-05 9.82222e-05 1209.23 1 1 
0.000284844 0.000889324 8.50087e-05 0.0431265 0.000225079 0.000225079 1217.08 2 1 
9.08541e-05 1.10948e-05 3.92547e-06 0.000814672 1.47546e-06 1.47546e-06 1159.07 3 1 
0.000322535 0.000893472 8.87128e-05 0.0435239 0.000511966 0.000511966 1288.9 4 1 
0.000202648 0.000900174 8.51288e-05 0.0443385 -9.17969e-05 -9.17969e-05 1284.63 5 1 
0.000181352 1.00767e-05 8.45725e-05 0.000533346 -0.000649914 -0.000649914 1200.19 6 1 
1.89548e-05 0.000897992 1.00416e-05 0.0450948 -5.67221e-05 -5.67221e-05 1211.7 7 1 
0.000215117 8.75755e-06 8.90268e-05 0.000986298 0.000336432 0.000336432 1231.5 8 1 
0.00025713 4.8387e-06 4.62637e-06 0.000534697 0.000163964 0.000163964 1248.94 9 1 
0.000262134 2.03364e-05 8.35247e-05 8.51715e-05 -8.19699e-05 -8.19699e-05 1254.9 10 1 
0.000287413 1.15034e-05 4.63185e-06 0.0008169 -5.57113e-05 -5.57113e-05 1164.29 11 1 
0.000321995 6.25467e-06 7.70437e-06 0.00106871 0.000802935 0.000802935 1181.58 12 1 
0.00017273 0.00089905 1.68997e-06 0.0455379 0.000655516 0.000655516 1234.87 13 1 
4.5825e-06 6.51454e-06 5.31422e-06 0.00153216 -0.000145279 -0.000145279 1270.54 14 1 
0.00015259 0.000897204 1.10146e-05 0.0438101 -0.000114857 -0.000114857 1269.58 15 1 
4.23104e-05 3.93091e-05 8.46871e-05 0.00209405 0.000659777 0.000659777 1228.97 16 1 
7.18675e-05 3.55486e-05 5.64639e-06 0.00173581 -7.56577e-05 -7.56577e-05 1191.08 17 1 
9.02356e-05 3.61489e-05 2.88914e-06 0.00151025 0.000587886 0.000587886 1192.24 18 1 
0.000111145 4.47904e-05 8.39863e-05 0.00233616 0.000175131 0.000175131 1216.78 19 1 
0.000139121 3.77579e-05 1.07842e-05 0.00163497 -0.000216778 -0.000216778 1200.99 20 1 
0.000159351 4.05812e-05 8.72275e-05 0.0024741 -0.000619913 -0.000619913 1215.67 21 1 
0.000177829 3.51328e-05 4.29235e-06 0.00176418 -0.000466277 -0.000466277 1223.95 22 1 
0.000208966 3.03506e-05 8.99624e-05 0.00174388 -0.000152045 -0.000152045 1219.3 23 1 
0.000238226 4.18353e-05 1.57785e-05 0.00312188 -0.000694396 -0.000694396 1211.16 24 1 
0.000255801 4.31653e-05 8.84572e-05 0.0027196 1.04886e-05 1.04886e-05 1213.63 25 1 
0.000287223 3.30404e-05 5.65155e-06 0.00211075 0.000477349 0.000477349 1187.35 26 1 
0.000308416 3.65992e-05 1.45448e-05 0.00225795 0.00019711 0.00019711 1187.57 27 1 
0.000330876 3.90592e-05 8.66211e-05 0.00270227 -0.000472307 -0.000472307 1198.54 28 1 
-2.23811e-07 4.63451e-05 4.76742e-06 0.00249773 0.000129872 0.000129872 1235.52 29 1 
1.83595e-05 3.6114e-05 8.45048e-05 0.00147289 0.000323774 0.000323774 1247.52 30 1 
4.94675e-05 6.13133e-05 8.63071e-05 0.00310625 -0.00013912 -0.00013912 1206.25 31 1 
6.86146e-05 4.71958e-05 2.31095e-06 0.00288334 -0.000444443 -0.000444443 1193.59 32 1 
9.00745e-05 6.3337e-05 2.11716e-06 0.00198995 0.000207757 0.000207757 1185.6 33 1 
0.000118536 4.57293e-05 4.86283e-07 0.00292029 0.000179764 0.000179764 1213.18 34 1 
0.00014887 6.2228e-05 4.14913e-08 0.00291029 0.000894331 0.000894331 1233.1 35 1 
0.000174443 6.03516e-05 7.56502e-06 0.00322256 7.10091e-05 7.10091e-05 1212.28 36 1 
0.000190618 5.51103e-05 5.43936e-06 0.00327635 -0.001025 -0.001025 1218.87 37 1 
0.000211198 5.11143e-05 8.82178e-05 0.00229974 -1.37223e-05 -1.37223e-05 1222.74 38 1 
0.000243608 5.52305e-05 3.15567e-06 0.00277124 -0.000277752 -0.000277752 1213.91 39 1 
0.000270063 5.8527e-05 9.78746e-06 0.00318549 -0.00086325 -0.00086325 1202.39 40 1 
0.000286773 5.72734e-05 8.44836e-06 0.00307182 0.000220487 0.000220487 1210.95 41 1 
0.000311382 5.75474e-05 8.62368e-05 0.00246637 -3.10665e-05 -3.10665e-05 1235.61 42 1 
0.000341765 4.92314e-05 3.40622e-06 0.00257708 -0.000140947 -0.000140947 1213.03 43 1 
0.000357465 4.99434e-05 1.3202e-06 0.00314844 -4.71713e-05 -4.71713e-05 1234.45 44 1 
2.80876e-05 5.61056e-05 2.40864e-06 0.00247736 -0.000479737 -0.000479737 1234.77 45 1 
7.22217e-05 8.67424e-05 6.27563e-06 0.0041757 -0.00038928 -0.00038928 1212.2 46 1 
8.49323e-05 7.63836e-05 8.83708e-05 0.00363369 0.000110257 0.000110257 1187.08 47 1 
0.000105341 8.69476e-05 8.78297e-07 0.00419459 5.27088e-05 5.27088e-05 1201.8 48 1 
0.000146303 8.51046e-05 8.95959e-05 0.00462647 -0.000131229 -0.000131229 1216.41 49 1 
0.000158632 8.84302e-05 6.21883e-06 0.00499599 -0.000316759 -0.000316759 1214.18 50 1 
0.000186531 8.39276e-05 8.47942e-05 0.00437327 -0.000800858 -0.000800858 1211.01 51 1 
0.000221815 8.91378e-05 1.98665e-06 0.0049958 0.000737819 0.000737819 1224.13 52 1 
0.000239597 8.8077e-05 9.31537e-06 0.00446828 -0.000270921 -0.000270921 1212.18 53 1 
0.000264195 7.99892e-05 3.3666e-06 0.00344535 -0.00106015 -0.00106015 1204.16 54 1 
0.000274421 9.10917e-05 1.86388e-06 0.00471254 -0.000250224 -0.000250224 1202.56 55 1 
0.000310369 8.41081e-05 8.65586e-05 0.00396569 0.000406731 0.000406731 1227.35 56 1 
0.000337543 7.57095e-05 6.64883e-06 0.00482207 -0.000451996 -0.000451996 1213.91 57 1 
1.66249e-06 8.64733e-05 8.48887e-05 0.00414831 -0.000178591 -0.000178591 1226.94 58 1 
1.82162e-05 8.93599e-05 8.77925e-05 0.00409416 0.000382442 0.000382442 1217.26 59 1 
4.05291e-05 8.09563e-05 7.78949e-06 0.00434042 0.000164628 0.000164628 1211.83 60 1 
7.28858e-05 0.000108963 8.59124e-06 0.0053925 0.000493245 0.000493245 1229.74 61 1 
0.000102579 9.91071e-05 9.00139e-05 0.0041991 0.000612754 0.000612754 1217.76 62 1 
0.000129424 0.000110353 8.87814e-05 0.00529555 0.000294001 0.000294001 1220.15 63 1 
0.000151473 0.000102291 6.87591e-06 0.00441696 -0.000419432 -0.000419432 1233.08 64 1 
0.000186806 0.000107097 8.52303e-06 0.0050295 0.000541553 0.000541553 1229.05 65 1 
0.000204944 0.000109096 7.21733e-06 0.0053672 -7.99812e-06 -7.99812e-06 1235.91 66 1 
0.000222289 9.92686e-05 8.55555e-05 0.00544996 0.000920854 0.000920854 1227.99 67 1 
0.000257934 0.000108325 8.06881e-05 0.0057458 -0.000774721 -0.000774721 1216.37 68 1 
0.000261065 0.000105521 2.48797e-06 0.00427972 0.000527295 0.000527295 1193.23 69 1 
0.000295879 9.82551e-05 8.75884e-05 0.00463369 -0.00066219 -0.00066219 1223.43 70 1 
0.000319889 9.79552e-05 8.64149e-06 0.00473572 0.000962174 0.000962174 1214.44 71 1 
0.000354858 0.000112748 1.99706e-06 0.0050217 -0.000807398 -0.000807398 1214.58 72 1 
1.7559e-05 0.000105858 4.12972e-06 0.00540481 -0.000113028 -0.000113028 1212.09 73 1 
3.9038e-05 0.000104508 8.23233e-06 0.006128 0.000853403 0.000853403 1224.14 74 1 
6.07464e-05 0.000107684 6.97432e-06 0.00540499 0.000467804 0.000467804 1234.19 75 1 
8.22353e-05 0.000119798 2.75117e-06 0.00562453 0.000526361 0.000526361 1204.86 76 1 
0.000120281 0.000128045 8.84246e-05 0.00564932 -0.000611686 -0.000611686 1206.14 77 1 
0.000148289 0.000133254 2.91508e-06 0.00618042 -0.000131762 -0.000131762 1226.28 78 1 
0.000180233 0.000126758 1.01982e-06 0.00677064 -0.000150726 -0.000150726 1204.37 79 1 
0.00019815 0.000134055 4.45926e-06 0.00684997 0.000159318 0.000159318 1211.57 80 1 
0.00021903 0.000132407 6.37796e-06 0.0067003 0.000221811 0.000221811 1196.25 81 1 
0.000248356 0.000133083 5.81043e-06 0.00644721 -1.16044e-05 -1.16044e-05 1176.82 82 1 
0.000268381 0.000132288 5.98459e-06 0.00682731 -9.99073e-05 -9.99073e-05 1194.83 83 1 
0.000300408 0.000130278 6.48676e-06 0.00619855 3.70183e-07 3.70183e-07 1199.97 84 1 
0.000315607 0.000129263 1.20015e-05 0.0061466 0.000108238 0.000108238 1200.62 85 1 
0.000340604 0.000130155 8.76513e-05 0.00575492 2.31606e-06 2.31606e-06 1197.57 86 1 
-1.27476e-06 0.000126375 2.07749e-07 0.00618771 0.000263615 0.000263615 1203.47 87 1 
3.55994e-05 0.000129321 5.07439e-07 0.00623415 -2.75323e-05 -2.75323e-05 1180.78 88 1 
5.51847e-05 0.000125988 8.41962e-05 0.00660459 0.000397621 0.000397621 1198.89 89 1 
0.000100137 0.000139088 8.9916e-05 0.00680971 0.000203881 0.000203881 1193.82 90 1 
0.000113237 0.000144575 1.36353e-05 0.00709611 0.000451294 0.000451294 1201.93 91 1 
0.000146393 0.000159343 8.94895e-05 0.00831644 -0.000435595 -0.000435595 1220.78 92 1 
0.000158684 0.000152496 4.14547e-06 0.00802379 -0.000416426 -0.000416426 1202.08 93 1 
