ITEM: TIMESTEP
300
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.00043103 7.04297e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
1.68834e-05 9.84481e-06 8.9155e-05 0.0055773 -0.00211862 -0.00211862 1273.38 1 1 
0.000159172 0.000894075 8.52057e-05 0.0425584 0.00547341 0.00547341 1244 2 1 
6.23146e-05 1.20293e-05 1.76337e-06 0.00690756 -0.00921078 -0.00921078 1246.47 3 1 
0.000198587 0.000896661 8.49556e-05 0.038338 -0.0121036 -0.0121036 1293.46 4 1 
0.000122852 7.45016e-07 8.89696e-05 0.0039915 -0.000594889 -0.000594889 1308.3 5 1 
0.000145049 1.14781e-05 8.74759e-05 0.0116755 0.0108207 0.0108207 1240.73 6 1 
0.000252932 0.00089913 7.7589e-06 0.0338575 0.00437821 0.00437821 1255.22 7 1 
0.000187348 4.20069e-06 8.86383e-05 -0.00735331 0.00164841 0.00164841 1270.96 8 1 
0.000221599 3.53965e-06 3.78848e-06 0.00878607 -0.00893831 -0.00893831 1244.86 9 1 
0.000236125 1.75648e-05 8.59189e-05 -0.00102087 0.00136403 0.00136403 1177.34 10 1 
0.000261705 7.8355e-06 3.15279e-06 -0.00520305 -0.00333573 -0.00333573 1274.53 11 1 
0.000290264 2.35448e-06 6.86926e-06 0.00200745 0.000138998 0.000138998 1283.15 12 1 
0.000415657 0.000900578 5.1548e-07 0.0302575 -0.000188501 -0.000188501 1288.96 13 1 
0.0003318 5.07653e-06 4.77935e-06 0.0111023 -0.00160191 -0.00160191 1255.35 14 1 
0.000106649 0.000899782 1.04573e-05 0.0452125 0.00815983 0.00815983 1279.14 15 1 
1.85549e-05 3.78266e-05 8.88392e-05 -0.00176573 0.00145563 0.00145563 1252.24 16 1 
4.24901e-05 3.76302e-05 5.77631e-06 0.00400823 0.00235454 0.00235454 1268.66 17 1 
6.53797e-05 3.67871e-05 3.09318e-07 0.00217077 -0.00276479 -0.00276479 1242.67 18 1 
8.86345e-05 3.53673e-05 8.3842e-05 0.00617544 -0.00238158 -0.00238158 1217.76 19 1 
0.000108712 3.83185e-05 4.1568e-06 -0.00956067 -0.00051525 -0.00051525 1218.65 20 1 
0.000134729 3.57984e-05 8.88276e-05 0.0129661 0.0066569 0.0066569 1228.45 21 1 
0.00015792 3.1142e-05 3.6449e-06 -0.00197913 -0.00858246 -0.00858246 1196.67 22 1 
0.000178199 3.3953e-05 9.01147e-05 -0.00205343 -0.00415638 -0.00415638 1202.92 23 1 
0.000208489 3.40985e-05 8.36863e-06 0.00512937 -0.0025986 -0.0025986 1233.15 24 1 
0.000229063 3.70225e-05 2.24302e-06 -0.00158218 0.00212915 0.00212915 1201.84 25 1 
0.000263581 3.57311e-05 5.51898e-06 0.00760976 0.00352587 0.00352587 1211.98 26 1 
0.00028621 3.63808e-05 1.01244e-05 0.00716349 0.00154719 0.00154719 1222.62 27 1 
0.000308094 3.41311e-05 8.65304e-05 0.00160539 0.00177398 0.00177398 1216.01 28 1 
0.000328319 3.73388e-05 7.19697e-06 0.00708417 0.0034618 0.0034618 1237.71 29 1 
0.000351693 3.67264e-05 2.01678e-06 -0.00442248 -0.00164789 -0.00164789 1245.24 30 1 
1.56767e-05 5.61655e-05 3.36613e-06 0.00352657 0.000523373 0.000523373 1263.61 31 1 
4.07488e-05 4.98202e-05 4.49267e-06 0.0104384 0.00294812 0.00294812 1276.42 32 1 
5.75713e-05 5.59176e-05 9.76743e-07 0.00389596 -0.00918352 -0.00918352 1287.59 33 1 
8.67101e-05 5.20376e-05 2.36789e-06 0.00778021 0.00893604 0.00893604 1265.96 34 1 
0.000112744 6.14356e-05 2.06706e-06 0.00857614 -0.00379417 -0.00379417 1246.75 35 1 
