ITEM: TIMESTEP
1500
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
-8.45156e-06 0.0003606 -8.45156e-06
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
4.67656e-05 1.1419e-05 8.40967e-05 0.000784858 -0.000481115 -0.000481115 1223.71 1 1 
0.000327929 0.000888954 8.26501e-05 0.0441234 -0.000315465 -0.000315465 1226.59 2 1 
9.32156e-05 9.32189e-06 3.59246e-06 0.000308878 0.000115756 0.000115756 1161.25 3 1 
5.74158e-06 0.000892373 8.80195e-05 0.0443876 -9.86205e-05 -9.86205e-05 1286.78 4 1 
0.000241721 0.000901491 8.59356e-05 0.0450047 -0.000152526 -0.000152526 1305.59 5 1 
0.000183243 1.18024e-05 8.41993e-05 8.74168e-05 -0.000376142 -0.000376142 1174.45 6 1 
6.34741e-05 0.000899004 9.65049e-06 0.0450427 -0.000250478 -0.000250478 1188.51 7 1 
0.000217347 7.45611e-06 8.99681e-05 0.000691969 -0.000449776 -0.000449776 1248.1 8 1 
0.00025871 3.56768e-06 6.10835e-06 -0.000361462 -0.000542222 -0.000542222 1259.76 9 1 
0.000263486 2.01384e-05 8.31592e-05 0.000657166 0.000885797 0.000885797 1251.57 10 1 
0.000290838 1.14376e-05 5.97291e-06 0.00078042 -0.000133833 -0.000133833 1172.93 11 1 
0.00032638 7.78011e-06 7.64089e-06 0.000772527 0.000886478 0.000886478 1163.43 12 1 
0.000218827 0.000898495 1.58901e-06 0.0443275 -5.94214e-05 -5.94214e-05 1273.14 13 1 
8.47952e-06 7.05946e-06 5.34442e-06 0.00087925 0.000143136 0.000143136 1263.77 14 1 
0.000196007 0.000898632 1.13583e-05 0.0448923 0.000304888 0.000304888 1279.1 15 1 
4.44022e-05 4.05733e-05 8.51975e-05 0.00175024 -0.000383768 -0.000383768 1224.67 16 1 
7.39402e-05 3.58927e-05 5.62691e-06 0.00226389 8.74914e-05 8.74914e-05 1192.91 17 1 
9.26281e-05 3.46551e-05 3.21146e-06 0.00196682 -0.000280194 -0.000280194 1182.86 18 1 
0.000113223 4.58069e-05 8.21042e-05 0.00223848 0.000491045 0.000491045 1220.39 19 1 
