ITEM: TIMESTEP
400
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000454506 9.39062e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
2.08816e-05 8.03973e-06 8.86272e-05 0.00292767 0.0017253 0.0017253 1260.5 1 1 
0.000202277 0.000892021 8.5091e-05 0.0458715 0.00264904 0.00264904 1249.4 2 1 
6.49312e-05 1.34417e-05 3.58347e-06 -0.000807905 0.000787545 0.000787545 1234.98 3 1 
0.000243552 0.00089654 8.3555e-05 0.0498094 -0.00840156 -0.00840156 1236.87 4 1 
0.000125287 2.33392e-06 8.8199e-05 0.0112372 0.000909352 0.000909352 1305.48 5 1 
0.000149754 1.1755e-05 8.8509e-05 -0.00169485 0.00195978 0.00195978 1242.83 6 1 
0.000295206 0.000898946 8.47311e-06 0.0485916 -0.00283813 -0.00283813 1271.65 7 1 
0.000191304 5.52574e-06 8.818e-05 -0.00371136 0.00160776 0.00160776 1202.89 8 1 
0.000226671 5.83183e-06 3.37109e-06 0.00239752 -0.00193179 -0.00193179 1278.88 9 1 
0.000239655 1.75969e-05 8.64885e-05 0.00892772 0.00870624 0.00870624 1205.77 10 1 
0.000265125 1.0658e-05 1.35007e-06 -0.00667747 -0.00115578 -0.00115578 1240.73 11 1 
0.000295172 2.06995e-06 7.43298e-06 0.00765269 -0.00559855 -0.00559855 1301.64 12 1 
9.56485e-05 0.000897906 3.39426e-06 0.0378099 0.00108056 0.00108056 1286.79 13 1 
0.000336366 6.17371e-06 5.08003e-06 0.00150462 0.00112656 0.00112656 1262.87 14 1 
5.00565e-05 5.58056e-07 8.04751e-06 0.0113737 -0.00098664 -0.00098664 1255.94 15 1 
2.10361e-05 3.8638e-05 8.93324e-05 0.00569471 0.0022789 0.0022789 1244.97 16 1 
4.37798e-05 4.01698e-05 7.86768e-06 0.00947123 -5.14945e-05 -5.14945e-05 1251.8 17 1 
6.83451e-05 3.62904e-05 8.98663e-05 0.00955971 -0.00700293 -0.00700293 1227.84 18 1 
9.02716e-05 3.81201e-05 8.3305e-05 0.00334652 -0.00798201 -0.00798201 1229.83 19 1 
0.000112942 3.8582e-05 3.37632e-06 0.0095952 -0.002276 -0.002276 1247 20 1 
0.000138217 3.60179e-05 8.81184e-05 -0.00215425 0.00185103 0.00185103 1250.49 21 1 
