ITEM: TIMESTEP
3600
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000484556 0.000123956
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
9.4339e-05 1.21406e-05 8.91915e-05 0.000604969 -1.29538e-06 -1.29538e-06 1192.99 1 1 
0.000182767 0.000894279 7.64701e-05 0.0447072 -1.10649e-06 -1.10649e-06 1248.59 2 1 
0.000147512 1.03029e-05 6.0604e-06 0.000515013 1.03362e-05 1.03362e-05 1217.59 3 1 
0.000223948 0.000886646 1.83729e-06 0.0443348 -2.9287e-06 -2.9287e-06 1224.82 4 1 
0.00046149 0.000887539 8.94266e-05 0.0443793 -5.91653e-07 -5.91653e-07 1198.38 5 1 
0.000229484 1.96904e-05 8.47275e-05 0.000988446 2.08326e-06 2.08326e-06 1207.97 6 1 
0.000276612 0.000894036 6.95134e-06 0.0446998 1.35222e-06 1.35222e-06 1198.62 7 1 
0.000265079 9.87609e-06 8.18873e-05 0.000499089 2.03839e-06 2.03839e-06 1204.34 8 1 
0.000311806 1.07843e-05 8.83229e-05 0.000540534 1.97052e-06 1.97052e-06 1209.61 9 1 
0.00031051 2.97165e-05 8.11034e-05 0.00148903 -3.02706e-06 -3.02706e-06 1190.08 10 1 
0.000344516 1.54091e-05 3.44704e-06 0.000760002 9.56402e-06 9.56402e-06 1203.98 11 1 
2.37754e-05 1.63251e-05 5.65823e-06 0.000828734 -1.28435e-06 -1.28435e-06 1154.91 12 1 
0.000430964 0.000891967 2.9177e-06 0.0446005 -6.31491e-06 -6.31491e-06 1210.98 13 1 
5.66307e-05 8.40834e-06 8.51534e-06 0.000414217 1.49367e-06 1.49367e-06 1199.69 14 1 
0.000358068 0.000899005 1.87029e-05 0.0449518 1.93769e-06 1.93769e-06 1190.51 15 1 
8.8657e-05 4.25321e-05 8.41179e-05 0.00212062 1.8252e-06 1.8252e-06 1191.74 16 1 
0.000127818 3.60094e-05 1.12011e-05 0.00180225 1.29826e-06 1.29826e-06 1176.47 17 1 
0.000141152 3.24423e-05 3.8551e-06 0.00162625 -2.9895e-06 -2.9895e-06 1175.82 18 1 
0.000170953 5.64183e-05 8.81733e-05 0.00281805 2.15979e-06 2.15979e-06 1188.36 19 1 
0.000182665 2.97961e-05 1.84265e-05 0.00148932 -3.83437e-06 -3.83437e-06 1186.32 20 1 
0.000204898 3.69273e-05 2.80123e-06 0.00184394 2.01664e-07 2.01664e-07 1186.77 21 1 
0.000226218 2.68994e-05 5.17272e-06 0.00134246 -1.86521e-06 -1.86521e-06 1219.82 22 1 
0.00026134 3.11174e-05 8.6544e-05 0.00155249 4.15176e-06 4.15176e-06 1196.09 23 1 
0.000296307 4.77706e-05 1.37473e-05 0.00238162 2.48008e-06 2.48008e-06 1186.06 24 1 
0.000309713 4.87706e-05 8.03117e-05 0.0024347 1.58953e-06 1.58953e-06 1207.88 25 1 
0.000335622 3.35683e-05 2.70623e-06 0.00168058 6.49326e-06 6.49326e-06 1199.65 26 1 
0.000354641 3.35957e-05 1.6151e-05 0.00167606 2.61001e-06 2.61001e-06 1226.64 27 1 
1.9041e-05 3.21992e-05 4.1987e-06 0.00160923 1.94272e-07 1.94272e-07 1185.05 28 1 
5.74753e-05 4.75822e-05 8.72136e-05 0.00236914 6.16123e-06 6.16123e-06 1209.87 29 1 
7.18173e-05 3.8184e-05 8.48453e-05 0.00191671 -3.09559e-06 -3.09559e-06 1190.54 30 1 
0.000125247 6.36818e-05 8.55058e-05 0.00317835 3.10014e-07 3.10014e-07 1195.67 31 1 
0.000129049 4.34947e-05 1.27233e-06 0.00218123 -6.19949e-06 -6.19949e-06 1170.51 32 1 
0.000167137 7.48368e-05 8.99883e-05 0.0037426 1.88014e-06 1.88014e-06 1189.68 33 1 
0.000173029 4.41547e-05 8.67976e-05 0.00220376 -5.0254e-06 -5.0254e-06 1193.37 34 1 
0.000218558 6.75851e-05 1.96027e-06 0.00337729 2.56179e-06 2.56179e-06 1151.86 35 1 
0.000244146 6.49413e-05 4.36177e-06 0.00324046 2.48614e-06 2.48614e-06 1188.39 36 1 
0.000250025 5.70777e-05 1.68994e-06 0.00285231 -5.11893e-07 -5.11893e-07 1192.98 37 1 
0.000267812 5.62043e-05 4.6543e-07 0.002815 -8.76137e-06 -8.76137e-06 1199.36 38 1 
0.000307352 5.23915e-05 8.99869e-05 0.00262144 -2.16475e-06 -2.16475e-06 1197.3 39 1 
0.000335921 5.89097e-05 9.39296e-06 0.00293952 -9.75675e-07 -9.75675e-07 1209.24 40 1 
0.000359093 6.20758e-05 4.85097e-06 0.00310374 -2.39996e-06 -2.39996e-06 1221.53 41 1 
1.69346e-05 6.07235e-05 8.41059e-05 0.00302754 6.09865e-06 6.09865e-06 1203.69 42 1 
4.07285e-05 4.75751e-05 6.04654e-06 0.00238497 -4.39157e-06 -4.39157e-06 1190.47 43 1 
5.48287e-05 5.3358e-05 9.00226e-05 0.00266796 -5.84544e-07 -5.84544e-07 1210.91 44 1 
9.86351e-05 6.01174e-05 1.53414e-06 0.00301775 -1.13379e-05 -1.13379e-05 1193.17 45 1 
0.000174514 8.11419e-05 2.58812e-06 0.00405726 -9.7785e-07 -9.7785e-07 1183.74 46 1 
0.000166743 7.35575e-05 8.77291e-05 0.00367962 -1.63074e-06 -1.63074e-06 1190.67 47 1 
0.000201067 8.09789e-05 8.87683e-05 0.00405246 -4.0871e-06 -4.0871e-06 1166.46 48 1 
0.000242033 8.34605e-05 2.5357e-06 0.00417616 -2.56865e-07 -2.56865e-07 1203.11 49 1 
0.000254115 7.81691e-05 1.08021e-05 0.00390477 4.06819e-06 4.06819e-06 1205.99 50 1 
0.000282099 8.52462e-05 7.68208e-05 0.00426448 2.40758e-06 2.40758e-06 1200.14 51 1 
0.000321484 8.8597e-05 4.79277e-06 0.00443464 3.17142e-07 3.17142e-07 1196.15 52 1 
0.000340539 8.14639e-05 9.99237e-06 0.00407436 -6.63093e-07 -6.63093e-07 1214.64 53 1 
0.000360166 8.11362e-05 1.3265e-06 0.00405003 4.58047e-06 4.58047e-06 1212.28 54 1 
1.59501e-05 9.11179e-05 8.92184e-05 0.00456104 -2.17661e-06 -2.17661e-06 1186.48 55 1 
4.62578e-05 8.49216e-05 8.53509e-05 0.00425134 -5.50556e-07 -5.50556e-07 1210.73 56 1 
6.93191e-05 8.17445e-05 4.04292e-06 0.00408664 -7.58275e-07 -7.58275e-07 1215.8 57 1 
0.00010666 9.58669e-05 8.53257e-05 0.00479205 -2.43424e-06 -2.43424e-06 1218.32 58 1 
0.000117368 8.83168e-05 4.23736e-06 0.00441393 -2.45323e-06 -2.45323e-06 1191.66 59 1 
0.000129059 7.68527e-05 1.10985e-05 0.00383378 3.86426e-06 3.86426e-06 1184.64 60 1 
0.000188998 0.000106233 1.29007e-05 0.00531897 -4.45761e-06 -4.45761e-06 1213.86 61 1 
0.000220576 0.000107517 6.89791e-06 0.00537477 -1.86119e-06 -1.86119e-06 1202.84 62 1 
0.000255756 0.000112927 7.93258e-05 0.00563632 3.55668e-06 3.55668e-06 1199.9 63 1 
0.00027213 0.00010616 3.1538e-06 0.00531024 -6.29859e-06 -6.29859e-06 1208.91 64 1 
0.000309469 0.000101541 1.03887e-05 0.005083 -7.39971e-06 -7.39971e-06 1189.52 65 1 
0.000330343 0.000115131 3.34051e-06 0.00576074 -2.34082e-06 -2.34082e-06 1217.78 66 1 
0.000333744 9.80093e-05 5.86723e-06 0.00489353 3.16644e-06 3.16644e-06 1218.97 67 1 
1.81381e-05 0.00010644 8.85798e-05 0.00531879 1.74421e-06 1.74421e-06 1183.46 68 1 
2.16681e-05 0.000114265 1.84929e-06 0.0057122 6.21536e-06 6.21536e-06 1184.33 69 1 
4.63266e-05 0.000101086 8.84673e-05 0.00505505 -1.89239e-06 -1.89239e-06 1212.77 70 1 
7.29106e-05 0.000101142 5.22927e-06 0.00505331 -1.3543e-06 -1.3543e-06 1198.54 71 1 
0.0001164 0.000113823 1.15187e-06 0.00569323 -2.30008e-06 -2.30008e-06 1196.78 72 1 
0.000140799 0.000109104 2.92845e-06 0.00545685 -2.63531e-06 -2.63531e-06 1182.04 73 1 
0.000165604 0.000115958 4.52947e-06 0.00580273 -5.44126e-06 -5.44126e-06 1203.31 74 1 
0.000180522 0.000107003 5.65575e-06 0.00534021 4.93463e-06 4.93463e-06 1206.3 75 1 
0.000220471 0.000125707 7.92546e-06 0.00628075 8.03268e-07 8.03268e-07 1188.54 76 1 
0.000271543 0.000131464 8.72814e-05 0.00657405 8.19737e-07 8.19737e-07 1201.2 77 1 
0.00029353 0.000126786 7.31799e-06 0.00634208 -8.3895e-06 -8.3895e-06 1177.48 78 1 
0.000329038 0.000131537 7.11339e-06 0.00658105 1.59053e-06 1.59053e-06 1205.71 79 1 
0.000347692 0.000134826 4.83684e-06 0.0067529 -3.64826e-06 -3.64826e-06 1183.05 80 1 
0.000368479 0.000130989 4.2268e-06 0.00653852 5.90657e-06 5.90657e-06 1176.73 81 1 
4.21752e-05 0.000143135 6.58426e-06 0.00715313 -1.84088e-06 -1.84088e-06 1195.2 82 1 
6.05727e-05 0.00013334 7.52421e-07 0.0066705 -5.84702e-07 -5.84702e-07 1167.68 83 1 
9.39971e-05 0.000130599 1.15091e-05 0.00652604 3.12452e-06 3.12452e-06 1195.67 84 1 
9.24291e-05 0.000125136 5.53558e-06 0.00625301 5.34589e-06 5.34589e-06 1185.78 85 1 
0.000128528 0.000132699 8.8293e-05 0.00663432 -5.81264e-06 -5.81264e-06 1198.19 86 1 
0.000148595 0.000126036 1.15809e-06 0.0063105 -2.59007e-06 -2.59007e-06 1197.36 87 1 
0.000187688 0.000131954 2.69529e-06 0.00659841 4.98362e-06 4.98362e-06 1169.12 88 1 
0.000207827 0.000129454 8.59011e-05 0.00648634 -6.21813e-06 -6.21813e-06 1176.16 89 1 
0.000260258 0.000141254 4.44132e-06 0.00706829 -3.27071e-06 -3.27071e-06 1214.29 90 1 
0.000283362 0.000149625 1.39358e-05 0.00747263 1.32115e-06 1.32115e-06 1180.55 91 1 
0.000329051 0.000161064 8.45424e-05 0.00806061 -3.50179e-06 -3.50179e-06 1212.7 92 1 
0.000344723 0.000163924 3.6264e-06 0.00819442 4.43544e-06 4.43544e-06 1194.91 93 1 
0.000360947 0.00015249 8.92364e-05 0.00761966 -4.95386e-06 -4.95386e-06 1183.13 94 1 
0.00037743 0.000150263 6.76223e-06 0.00752029 -3.61345e-06 -3.61345e-06 1197.05 95 1 
5.68015e-05 0.000143843 3.64527e-06 0.00718171 2.83048e-06 2.83048e-06 1181.58 96 1 
9.35666e-05 0.000168178 8.05949e-07 0.00841814 -5.40452e-06 -5.40452e-06 1222.13 97 1 
9.7711e-05 0.00015451 8.06134e-05 0.00772083 8.02269e-06 8.02269e-06 1189.49 98 1 
0.000117687 0.000151666 8.45467e-05 0.0075806 2.48196e-07 2.48196e-07 1195.4 99 1 
0.000151097 0.000159599 8.65883e-05 0.00798065 -3.15828e-06 -3.15828e-06 1190.9 100 1 
0.000169339 0.000153736 5.45801e-06 0.00768851 -5.21714e-06 -5.21714e-06 1181.22 101 1 
0.000191135 0.00015508 8.2642e-05 0.00775562 1.62165e-06 1.62165e-06 1161.89 102 1 
0.000215363 0.000155613 8.60522e-05 0.00777808 -8.82142e-06 -8.82142e-06 1203.7 103 1 
0.00024059 0.000153015 7.72572e-05 0.00764766 5.0522e-06 5.0522e-06 1218.27 104 1 
0.000277574 0.000162753 8.86501e-05 0.00814153 2.68964e-06 2.68964e-06 1208.41 105 1 
0.000331559 0.000178858 9.35924e-06 0.00894648 -5.10773e-06 -5.10773e-06 1197.8 106 1 
0.000361561 0.000172542 8.42052e-05 0.00862436 1.78346e-06 1.78346e-06 1185.87 107 1 
3.48403e-05 0.000179328 8.87987e-05 0.00897084 -2.22253e-06 -2.22253e-06 1187.59 108 1 
4.38656e-05 0.000177952 8.32008e-05 0.00889869 -2.10902e-06 -2.10902e-06 1187.79 109 1 
7.9312e-05 0.000180515 1.22607e-05 0.009016 5.33872e-06 5.33872e-06 1238.39 110 1 
0.000103959 0.000188074 5.10078e-06 0.00940502 -4.56609e-07 -4.56609e-07 1202.94 111 1 
0.000140978 0.000188509 8.51869e-06 0.0094122 1.01173e-05 1.01173e-05 1207.24 112 1 
0.000147687 0.000177923 3.54081e-07 0.00889542 -1.30377e-06 -1.30377e-06 1211.69 113 1 
0.00017317 0.00018722 8.2009e-05 0.00935921 4.87284e-07 4.87284e-07 1213.1 114 1 
0.000202551 0.000187245 8.6515e-05 0.0093664 3.02568e-07 3.02568e-07 1175.13 115 1 
0.000217956 0.000178963 1.10715e-05 0.00893691 2.76229e-06 2.76229e-06 1176.93 116 1 
0.00023786 0.000172152 9.95659e-06 0.00861102 -5.26433e-06 -5.26433e-06 1200.27 117 1 
