ITEM: TIMESTEP
2300
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000539961 0.000179361
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
6.39636e-05 1.58933e-05 8.67566e-05 0.000855281 2.15699e-05 2.15699e-05 1196.72 1 1 
0.000323559 0.000893146 8.35656e-05 0.0446794 1.39637e-05 1.39637e-05 1180.9 2 1 
0.000113476 1.27224e-05 4.77856e-06 0.000728504 -9.14594e-05 -9.14594e-05 1168.84 3 1 
0.000363479 0.000888246 1.88021e-06 0.0444165 1.34212e-05 1.34212e-05 1218.8 4 1 
0.000240095 0.00089319 8.37843e-05 0.0446537 3.66218e-05 3.66218e-05 1173.03 5 1 
0.00020205 1.72305e-05 8.41887e-05 0.000873612 5.85339e-05 5.85339e-05 1169.89 6 1 
0.000418795 0.000894785 9.27336e-06 0.0448368 -4.30602e-05 -4.30602e-05 1186.37 7 1 
0.000234827 9.86717e-06 8.88192e-05 0.000552546 5.35548e-05 5.35548e-05 1160.4 8 1 
0.000274087 7.36964e-06 6.03678e-06 0.000388766 -1.16874e-05 -1.16874e-05 1196.78 9 1 
0.00028242 2.72378e-05 8.05349e-05 0.00136568 -7.73888e-06 -7.73888e-06 1197.84 10 1 
0.000310307 1.15288e-05 4.12229e-06 0.000592319 -1.50451e-05 -1.50451e-05 1229.78 11 1 
0.000347174 1.18367e-05 5.61126e-06 0.000505332 6.53618e-05 6.53618e-05 1201.36 12 1 
0.00021131 0.000896003 3.73104e-06 0.0447845 -4.8645e-05 -4.8645e-05 1235.55 13 1 
2.97374e-05 7.77336e-06 6.73707e-06 0.000349231 1.50051e-05 1.50051e-05 1259.73 14 1 
0.000504329 0.000900632 1.61393e-05 0.0448914 6.8463e-05 6.8463e-05 1241.4 15 1 
5.54364e-05 3.7719e-05 8.22625e-05 0.00192498 -0.000216275 -0.000216275 1218.89 16 1 
9.21487e-05 3.52594e-05 8.53071e-06 0.00171839 -6.31699e-07 -6.31699e-07 1198.04 17 1 
0.000111079 3.25539e-05 1.83053e-06 0.00166173 -0.00010099 -0.00010099 1182.67 18 1 
0.000136138 5.31723e-05 8.32313e-05 0.00261908 -5.22324e-05 -5.22324e-05 1222.76 19 1 
0.000157436 3.25318e-05 1.17134e-05 0.00164856 -9.10243e-05 -9.10243e-05 1186.94 20 1 
0.00017797 4.04742e-05 8.8638e-05 0.00201729 -3.54281e-05 -3.54281e-05 1199.2 21 1 
0.00019883 2.98568e-05 4.46313e-06 0.00130437 -0.00015865 -0.00015865 1206.97 22 1 
0.00022799 2.6094e-05 8.67642e-05 0.00131099 -6.57363e-05 -6.57363e-05 1176.16 23 1 
0.000257688 4.52479e-05 1.3923e-05 0.00214996 -3.31873e-07 -3.31873e-07 1198.26 24 1 
0.000280333 4.51195e-05 8.25985e-05 0.00223828 -5.17133e-05 -5.17133e-05 1220.72 25 1 
0.000308975 3.06719e-05 5.43337e-06 0.0016625 -1.67125e-05 -1.67125e-05 1214.82 26 1 
0.000326094 3.52104e-05 1.87554e-05 0.00177222 1.6814e-05 1.6814e-05 1230.5 27 1 
0.00035181 3.75633e-05 8.75364e-05 0.0018458 1.61369e-06 1.61369e-06 1205.34 28 1 
2.79726e-05 4.48447e-05 4.0597e-06 0.0022744 0.000127636 0.000127636 1213.65 29 1 
4.08605e-05 3.53787e-05 8.52481e-05 0.00182405 -0.000112578 -0.000112578 1220.92 30 1 
7.86398e-05 6.59857e-05 8.53542e-05 0.0034017 1.88684e-05 1.88684e-05 1194.31 31 1 
9.17114e-05 4.36368e-05 4.00469e-06 0.00213197 -6.82726e-06 -6.82726e-06 1205.65 32 1 
0.00012206 6.72918e-05 5.07401e-06 0.00344381 -3.03068e-05 -3.03068e-05 1212.99 33 1 
0.000139831 4.93382e-05 8.6494e-05 0.00235792 5.87865e-05 5.87865e-05 1220.66 34 1 
0.000178974 6.18015e-05 8.9829e-05 0.00305638 7.43663e-05 7.43663e-05 1197.47 35 1 
0.000203573 6.02805e-05 9.95161e-06 0.00305573 -0.000159957 -0.000159957 1204.34 36 1 
0.000211625 6.1357e-05 3.9835e-06 0.00304124 -0.00010929 -0.00010929 1191.78 37 1 
0.000235768 5.39075e-05 8.8918e-05 0.00261881 9.03918e-05 9.03918e-05 1189.46 38 1 
0.000269789 5.40727e-05 8.67604e-05 0.00272671 5.37873e-05 5.37873e-05 1221.62 39 1 
0.000295318 5.98061e-05 1.07135e-05 0.00289193 -4.72009e-05 -4.72009e-05 1196.74 40 1 
0.000314332 6.08671e-05 9.9105e-06 0.00297421 2.93865e-05 2.93865e-05 1205.13 41 1 
0.000336746 5.95312e-05 8.54995e-05 0.00297014 1.99457e-05 1.99457e-05 1218.79 42 1 
0.000363431 4.88806e-05 2.79317e-06 0.00241692 -2.83209e-05 -2.83209e-05 1203.41 43 1 
2.07661e-05 5.18662e-05 2.14716e-06 0.00252473 7.48087e-05 7.48087e-05 1198.81 44 1 
5.73437e-05 5.57485e-05 2.82551e-06 0.00279964 6.01037e-05 6.01037e-05 1207.44 45 1 
0.000115136 8.93888e-05 8.25461e-06 0.00436025 3.48012e-05 3.48012e-05 1206.91 46 1 
0.000116861 7.40803e-05 8.69846e-05 0.00376899 -1.78337e-05 -1.78337e-05 1199.83 47 1 
0.000139937 7.92242e-05 8.83037e-05 0.00384128 -9.75413e-05 -9.75413e-05 1204.78 48 1 
0.000185384 8.69947e-05 2.33225e-06 0.00442199 -1.32198e-05 -1.32198e-05 1231.63 49 1 
0.000198559 8.57371e-05 7.31821e-06 0.00428524 5.55553e-05 5.55553e-05 1227.31 50 1 
0.000228436 8.43251e-05 8.05435e-05 0.00425974 8.18015e-06 8.18015e-06 1186.91 51 1 
0.000265678 8.84653e-05 3.73831e-06 0.00431241 2.53821e-05 2.53821e-05 1202.31 52 1 
