ITEM: TIMESTEP
3700
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000508033 0.000147433
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
9.51303e-05 1.01501e-05 8.92091e-05 0.000510591 -3.00964e-06 -3.00964e-06 1192.55 1 1 
0.000226503 0.000894325 7.61082e-05 0.0447043 4.55023e-06 4.55023e-06 1231.69 2 1 
0.000149188 9.73444e-06 3.57499e-06 0.000489269 -1.40024e-06 -1.40024e-06 1197.71 3 1 
0.000268383 0.000886736 3.00337e-06 0.0443366 -9.95595e-07 -9.95595e-07 1230.73 4 1 
0.000145631 0.000886985 8.99952e-05 0.0443481 -4.32372e-07 -4.32372e-07 1215.3 5 1 
0.000230541 1.81818e-05 8.55552e-05 0.000912421 -3.92483e-06 -3.92483e-06 1210.03 6 1 
0.000322243 0.000894332 4.98249e-06 0.0447087 3.31154e-06 3.31154e-06 1213.14 7 1 
0.00026827 9.9251e-06 8.19696e-05 0.000498742 -1.50944e-06 -1.50944e-06 1194.16 8 1 
0.000315585 9.61969e-06 8.97266e-05 0.000479045 1.13195e-06 1.13195e-06 1234.08 9 1 
0.000312453 2.91949e-05 7.99606e-05 0.00146439 -4.01079e-06 -4.01079e-06 1198.97 10 1 
0.000347104 1.55876e-05 5.63761e-06 0.000781231 5.80792e-07 5.80792e-07 1204.06 11 1 
2.638e-05 1.47482e-05 3.4747e-06 0.000738868 -4.79974e-06 -4.79974e-06 1180.84 12 1 
0.000475336 0.000892268 3.03781e-06 0.0446185 -1.74606e-06 -1.74606e-06 1201.12 13 1 
5.95964e-05 7.59897e-06 8.24217e-06 0.000372899 4.60913e-06 4.60913e-06 1204.2 14 1 
0.000401821 0.000898649 1.85579e-05 0.0449286 2.12524e-06 2.12524e-06 1198.29 15 1 
9.10987e-05 4.25684e-05 8.41257e-05 0.00212878 -1.70427e-06 -1.70427e-06 1189.36 16 1 
0.000128607 3.63803e-05 1.01791e-05 0.00180901 2.23243e-06 2.23243e-06 1179.55 17 1 
0.000143783 3.31796e-05 6.55327e-06 0.00166323 -7.54191e-07 -7.54191e-07 1166.28 18 1 
0.000174069 5.59294e-05 8.85064e-05 0.00279514 -1.06198e-06 -1.06198e-06 1202.77 19 1 
0.000185384 2.94869e-05 2.04472e-05 0.00147234 1.9608e-06 1.9608e-06 1221.15 20 1 
0.000207643 3.81212e-05 4.65056e-06 0.00190949 -1.26463e-06 -1.26463e-06 1188.28 21 1 
0.000226784 2.61479e-05 4.76336e-06 0.00130144 4.9999e-06 4.9999e-06 1208.88 22 1 
0.000263904 3.12754e-05 8.6995e-05 0.00156295 -7.08369e-07 -7.08369e-07 1193.49 23 1 
0.000298976 4.72371e-05 1.41467e-05 0.00236517 -1.64358e-06 -1.64358e-06 1178.53 24 1 
0.000311774 4.88946e-05 7.91998e-05 0.00245343 -2.46032e-06 -2.46032e-06 1197.36 25 1 
0.000337181 3.35676e-05 2.43593e-06 0.001679 -1.12786e-06 -1.12786e-06 1195.4 26 1 
0.000355687 3.55448e-05 1.62878e-05 0.001781 -2.03791e-06 -2.03791e-06 1228.91 27 1 
2.14901e-05 3.1541e-05 4.75357e-06 0.00158188 8.2709e-08 8.2709e-08 1203.52 28 1 
6.11032e-05 4.82937e-05 8.67772e-05 0.00241271 -2.21227e-07 -2.21227e-07 1198.1 29 1 
7.57882e-05 3.55908e-05 8.46757e-05 0.00177595 -1.59723e-06 -1.59723e-06 1190.24 30 1 
0.000128242 6.40745e-05 8.61191e-05 0.0032038 -4.6963e-07 -4.6963e-07 1199.08 31 1 
0.000131249 4.36252e-05 7.77354e-07 0.00218549 -1.81189e-06 -1.81189e-06 1180.83 32 1 
0.000169076 7.54426e-05 8.93796e-05 0.0037718 1.06468e-06 1.06468e-06 1200.48 33 1 
0.000174637 4.52012e-05 8.48676e-05 0.00226482 -2.5364e-06 -2.5364e-06 1207.42 34 1 
0.000222577 6.81226e-05 2.77306e-06 0.0034153 -5.43048e-06 -5.43048e-06 1151.31 35 1 
0.000246436 6.55574e-05 3.13864e-06 0.00328059 -1.54316e-06 -1.54316e-06 1171.5 36 1 
0.000253239 5.59232e-05 1.5225e-06 0.00279605 -4.11795e-06 -4.11795e-06 1178.72 37 1 
0.000272004 5.60901e-05 2.19803e-07 0.00280351 -3.60965e-07 -3.60965e-07 1195.28 38 1 
0.000311991 5.39646e-05 8.69155e-07 0.00269138 5.76489e-06 5.76489e-06 1191.75 39 1 
0.000337213 5.77389e-05 9.61074e-06 0.00289149 -4.32177e-06 -4.32177e-06 1211.57 40 1 
0.000362739 6.24956e-05 4.99571e-06 0.00312297 2.93807e-07 2.93807e-07 1214.63 41 1 
