ITEM: TIMESTEP
2800
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
-6.38563e-05 0.0003606 -6.38563e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
7.94676e-05 1.23058e-05 8.85403e-05 0.000609276 -2.00106e-05 -2.00106e-05 1235.64 1 1 
0.000186679 0.000893327 8.32354e-05 0.0446755 9.38882e-06 9.38882e-06 1171.56 2 1 
0.000127295 9.51922e-06 5.93521e-06 0.000471573 1.89359e-05 1.89359e-05 1240.85 3 1 
0.000225724 0.000887817 9.5151e-07 0.0443902 2.63563e-05 2.63563e-05 1223.49 4 1 
0.000102999 0.000889478 8.36556e-05 0.0444771 5.50315e-05 5.50315e-05 1207.51 5 1 
0.000216614 2.02574e-05 8.42587e-05 0.00101859 1.89647e-05 1.89647e-05 1211.06 6 1 
0.000280509 0.000895506 8.34381e-06 0.044767 -3.12546e-05 -3.12546e-05 1193.67 7 1 
0.000247325 1.01984e-05 8.58466e-05 0.000507908 2.94537e-05 2.94537e-05 1178.78 8 1 
0.000289273 1.069e-05 4.92147e-06 0.000510296 -1.52954e-05 -1.52954e-05 1186.69 9 1 
0.000293055 2.75766e-05 8.03416e-05 0.00138437 1.18919e-05 1.18919e-05 1183.32 10 1 
0.000323516 1.21419e-05 1.73254e-06 0.000593259 4.79319e-05 4.79319e-05 1173.51 11 1 
2.72588e-06 1.29777e-05 7.72859e-06 0.000688377 3.63686e-05 3.63686e-05 1178.24 12 1 
7.47982e-05 0.000896193 4.34179e-06 0.0448198 -2.70121e-05 -2.70121e-05 1203.01 13 1 
3.9931e-05 7.2086e-06 7.6987e-06 0.000389806 -2.97912e-05 -2.97912e-05 1207.75 14 1 
5.0833e-06 0.000896844 1.50444e-05 0.0448227 -2.26212e-06 -2.26212e-06 1205.53 15 1 
7.0246e-05 3.7177e-05 8.16787e-05 0.0018574 2.29913e-05 2.29913e-05 1213.85 16 1 
0.000103879 3.7749e-05 8.63124e-06 0.00187269 3.37578e-06 3.37578e-06 1226.17 17 1 
