ITEM: TIMESTEP
1600
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000375625 1.5025e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
4.86337e-05 1.23545e-05 8.3982e-05 0.00134607 0.000281494 0.000281494 1244.06 1 1 
0.000371641 0.000889988 8.31807e-05 0.0441916 5.08035e-05 5.08035e-05 1234.82 2 1 
9.49029e-05 9.21295e-06 4.57138e-06 0.000775983 0.000129385 0.000129385 1170.97 3 1 
5.05586e-05 0.000891593 4.28531e-07 0.0446288 -8.79745e-05 -8.79745e-05 1269.14 4 1 
0.000285561 0.000899495 8.5623e-05 0.0443661 -0.000100721 -0.000100721 1313.3 5 1 
0.000185968 1.03103e-05 8.3337e-05 0.000338938 -0.000266077 -0.000266077 1153.91 6 1 
0.000109237 0.000897855 1.00602e-05 0.0446095 -0.000397278 -0.000397278 1170.36 7 1 
0.00022052 7.18836e-06 8.94969e-05 0.000355367 -0.000137197 -0.000137197 1245.49 8 1 
0.00026192 4.85326e-06 4.74992e-06 0.000855576 9.10543e-05 9.10543e-05 1292.57 9 1 
0.000266089 2.10182e-05 8.39561e-05 0.000635134 0.000567608 0.000567608 1257.59 10 1 
0.000292294 9.921e-06 6.15073e-06 0.000339488 -9.25661e-05 -9.25661e-05 1220.4 11 1 
0.000329299 8.70977e-06 6.78028e-06 0.000925291 0.000105282 0.000105282 1144.7 12 1 
0.000261774 0.000899763 3.02961e-06 0.0448992 -0.000168894 -0.000168894 1308.6 13 1 
1.13736e-05 9.03695e-06 7.07282e-06 0.00057422 -4.66828e-06 -4.66828e-06 1230.59 14 1 
0.000238691 0.000901075 8.89185e-06 0.0448881 -3.75774e-05 -3.75774e-05 1279.75 15 1 
4.72037e-05 3.96801e-05 8.40836e-05 0.00163553 -0.00018129 -0.00018129 1236.05 16 1 
7.71729e-05 3.53716e-05 6.49597e-06 0.00185604 -0.000577833 -0.000577833 1200.69 17 1 
9.5135e-05 3.41013e-05 2.23332e-06 0.00167581 -3.94109e-05 -3.94109e-05 1195.19 18 1 
0.000117154 4.58304e-05 8.12617e-05 0.00200444 -0.000278087 -0.000278087 1220.22 19 1 
0.000142677 3.67233e-05 9.87236e-06 0.00216364 -0.000122909 -0.000122909 1196.41 20 1 
0.000165642 3.96545e-05 8.73977e-05 0.00185522 9.77682e-05 9.77682e-05 1203.49 21 1 
0.000181147 3.34336e-05 4.752e-06 0.00118127 0.000269172 0.000269172 1179.06 22 1 
0.000214136 2.97235e-05 8.84606e-05 0.00174401 0.000307916 0.000307916 1210.61 23 1 
0.000243046 4.34491e-05 1.59361e-05 0.00193587 0.000287911 0.000287911 1248.03 24 1 
0.000262414 4.29179e-05 8.66808e-05 0.00219818 0.000571805 0.000571805 1223.8 25 1 
0.000292769 3.14467e-05 7.53066e-06 0.00162041 -7.05925e-05 -7.05925e-05 1226.14 26 1 
0.000309803 3.67772e-05 1.4411e-05 0.00190785 -0.000730446 -0.000730446 1223.99 27 1 
0.000336243 3.98553e-05 8.69074e-05 0.00156502 -0.000345367 -0.000345367 1207.91 28 1 
5.03806e-06 4.77282e-05 5.34797e-06 0.00201256 0.000251732 0.000251732 1236.2 29 1 
2.31186e-05 3.58081e-05 8.56582e-05 0.00176385 9.38514e-05 9.38514e-05 1233.82 30 1 
5.43699e-05 6.39897e-05 8.61673e-05 0.0029521 0.00010472 0.00010472 1229.77 31 1 
7.52316e-05 4.74812e-05 2.93623e-06 0.00322325 0.000145842 0.000145842 1209.17 32 1 
9.61065e-05 6.38622e-05 2.31033e-06 0.00322774 0.000148216 0.000148216 1202.52 33 1 
0.000124347 4.45059e-05 1.27627e-06 0.00256871 0.000501634 0.000501634 1201.89 34 1 
0.000154504 6.20754e-05 1.52561e-06 0.00332899 0.000112068 0.000112068 1217.46 35 1 
0.000181014 6.06248e-05 9.53826e-06 0.00276057 0.00026723 0.00026723 1194.14 36 1 
0.000193598 5.73938e-05 4.59863e-06 0.00244059 6.41168e-05 6.41168e-05 1192.57 37 1 
0.000216865 5.24964e-05 8.97799e-05 0.00263074 0.000515191 0.000515191 1213.93 38 1 
0.000247457 5.43472e-05 1.89895e-06 0.0028748 -0.000336949 -0.000336949 1234.52 39 1 
0.000275802 5.93165e-05 8.69928e-06 0.00347868 6.37953e-05 6.37953e-05 1220.24 40 1 
