ITEM: TIMESTEP
1800
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000422578 6.19781e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
5.36246e-05 1.39728e-05 8.66105e-05 0.000760415 0.000198238 0.000198238 1216.54 1 1 
0.000103148 0.000889553 8.41676e-05 0.0443869 -8.36268e-05 -8.36268e-05 1210.64 2 1 
0.000100025 8.71476e-06 4.17615e-06 0.000495192 0.000335741 0.000335741 1208.94 3 1 
0.00014113 0.000887944 9.00005e-05 0.0442061 0.000179246 0.000179246 1271.1 4 1 
0.000377039 0.000896056 8.66705e-05 0.0447462 -4.21951e-05 -4.21951e-05 1223.2 5 1 
0.000190711 1.23072e-05 8.3869e-05 0.000463427 -0.000141256 -0.000141256 1164.01 6 1 
0.000198202 0.000896903 1.05926e-05 0.0447232 -0.00015539 -0.00015539 1179.19 7 1 
0.00022312 7.96829e-06 8.85352e-05 0.000142513 4.22181e-05 4.22181e-05 1173.98 8 1 
0.000265851 5.91282e-06 6.12481e-06 0.000488618 -0.00030137 -0.00030137 1268.09 9 1 
0.00027106 2.26899e-05 8.26e-05 0.00114279 -2.87867e-05 -2.87867e-05 1249.14 10 1 
0.000298498 9.82682e-06 6.85543e-06 0.000297721 9.54598e-05 9.54598e-05 1230.29 11 1 
0.000335017 1.0817e-05 5.63199e-06 0.000629622 0.000174194 0.000174194 1180.51 12 1 
0.000351044 0.000897411 3.76398e-06 0.0449689 0.000139628 0.000139628 1242.94 13 1 
1.53669e-05 8.25192e-06 8.88382e-06 0.000441939 3.12085e-05 3.12085e-05 1196.75 14 1 
0.000258637 2.17856e-07 1.32215e-05 0.000224933 -0.00010112 -0.00010112 1259 15 1 
5.01794e-05 3.92871e-05 8.34607e-05 0.00196874 3.14789e-05 3.14789e-05 1212.15 16 1 
8.19863e-05 3.68059e-05 7.00565e-06 0.00171677 6.37646e-05 6.37646e-05 1210.93 17 1 
9.95944e-05 3.50268e-05 1.01825e-07 0.00183181 -0.000401848 -0.000401848 1195.61 18 1 
0.000123939 4.78388e-05 8.22802e-05 0.00268522 0.000196258 0.000196258 1206.72 19 1 
0.000145916 3.3506e-05 8.77432e-06 0.00150415 -0.000158681 -0.000158681 1180.72 20 1 
0.000169734 3.91515e-05 8.70164e-05 0.00199156 -0.000219545 -0.000219545 1226.07 21 1 
0.000185313 3.35576e-05 4.3333e-06 0.00190382 -9.08468e-05 -9.08468e-05 1227.85 22 1 
0.000216845 2.82513e-05 8.6925e-05 0.00135992 -0.000103758 -0.000103758 1156.63 23 1 
0.000248999 4.49775e-05 1.47168e-05 0.00248037 -8.30865e-05 -8.30865e-05 1220.68 24 1 
0.000267575 4.52309e-05 8.46156e-05 0.00264816 -6.59683e-05 -6.59683e-05 1235.3 25 1 
0.000298051 3.07176e-05 7.60334e-06 0.00168217 -2.70512e-05 -2.70512e-05 1222.37 26 1 
0.000314248 3.56031e-05 1.57009e-05 0.00177398 -1.99965e-05 -1.99965e-05 1225.53 27 1 
0.000340619 3.96918e-05 8.6196e-05 0.00238204 0.000126662 0.000126662 1217.08 28 1 
1.06984e-05 4.51697e-05 5.37957e-06 0.00257768 -0.000194439 -0.000194439 1210.05 29 1 
2.86974e-05 3.67009e-05 8.75565e-05 0.00179237 -0.00016327 -0.00016327 1194.67 30 1 
6.11153e-05 6.38565e-05 8.62709e-05 0.00312519 0.000236263 0.000236263 1227.48 31 1 
8.0285e-05 4.7207e-05 2.50017e-06 0.00211037 -8.25833e-05 -8.25833e-05 1216.82 32 1 
0.000102285 6.39114e-05 5.74624e-06 0.00322505 5.30772e-05 5.30772e-05 1203.56 33 1 
0.000129795 4.43786e-05 8.96677e-05 0.00231845 2.90629e-05 2.90629e-05 1198.7 34 1 
0.000162375 6.30276e-05 1.27965e-06 0.00309113 -0.000183558 -0.000183558 1220.63 35 1 
0.000187739 6.13228e-05 8.52963e-06 0.0032781 0.000251277 0.000251277 1225.53 36 1 
