ITEM: TIMESTEP
1200
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
-7.88813e-05 0.0003606 -7.88813e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
3.88365e-05 1.10451e-05 8.74504e-05 0.00185428 -0.000751578 -0.000751578 1199.16 1 1 
0.000193796 0.000888913 8.49838e-05 0.0447888 0.000851476 0.000851476 1218.11 2 1 
8.59272e-05 1.1881e-05 5.21574e-06 0.000899616 0.0012804 0.0012804 1144.49 3 1 
0.000234303 0.0008975 8.79288e-05 0.0453947 0.00112612 0.00112612 1286 4 1 
0.00011581 0.000899323 8.51493e-05 0.0441076 -0.00195623 -0.00195623 1226.08 5 1 
0.00017671 9.02333e-06 8.44325e-05 0.000267828 0.000192722 0.000192722 1173.27 6 1 
-7.06122e-05 0.000897219 1.15755e-05 0.0454543 0.000751983 0.000751983 1236.02 7 1 
0.000213918 7.77633e-06 8.85326e-05 0.0017716 0.000238147 0.000238147 1289.43 8 1 
0.000250225 4.89036e-06 2.43885e-06 0.000992514 0.000515705 0.000515705 1205.43 9 1 
0.000256794 1.89091e-05 8.5055e-05 0.00142977 -0.000784544 -0.000784544 1210.95 10 1 
0.00028034 1.26275e-05 4.05125e-06 0.00146592 0.000726893 0.000726893 1181.25 11 1 
0.000316292 3.86833e-06 7.79161e-06 0.00217436 -0.000384428 -0.000384428 1243.13 12 1 
8.23524e-05 0.000898228 3.29832e-06 0.0448377 -0.000265425 -0.000265425 1227.04 13 1 
-2.36142e-07 8.20121e-06 5.79023e-06 0.000235805 0.000205178 0.000205178 1237.69 14 1 
6.26857e-05 0.000901455 9.78791e-06 0.0446875 -0.000721027 -0.000721027 1287.55 15 1 
3.56993e-05 3.82318e-05 8.69307e-05 0.0015573 -7.73427e-05 -7.73427e-05 1226.62 16 1 
6.55655e-05 3.7581e-05 5.82727e-06 0.00271962 0.000934705 0.000934705 1197.76 17 1 
8.49248e-05 3.62812e-05 3.25562e-06 0.00104381 -0.00169609 -0.00169609 1180.49 18 1 
0.000105551 4.4852e-05 8.34992e-05 0.00270358 -8.13205e-05 -8.13205e-05 1208.92 19 1 
0.000134448 3.83404e-05 9.14277e-06 0.00249309 -0.000216892 -0.000216892 1231.01 20 1 
0.000156548 3.94901e-05 8.83605e-05 0.00299681 0.000623366 0.000623366 1229.46 21 1 
0.000173911 3.29331e-05 4.34561e-06 0.00249536 -0.00186498 -0.00186498 1216.64 22 1 
0.00020486 3.09397e-05 1.06247e-06 0.00252142 -0.00109491 -0.00109491 1243.91 23 1 
0.00023497 4.11632e-05 1.51562e-05 0.00180972 0.0011436 0.0011436 1233.39 24 1 
0.000251277 4.33618e-05 8.91956e-05 0.0043794 0.00024063 0.00024063 1227.45 25 1 
0.000284204 3.19187e-05 5.75744e-06 0.00164388 0.000553893 0.000553893 1200.84 26 1 
0.000302904 3.93883e-05 1.70977e-05 0.00302026 -0.00119948 -0.00119948 1211.96 27 1 
0.000328297 3.70277e-05 8.81277e-05 0.0014048 0.000830851 0.000830851 1214.02 28 1 
0.000354254 4.52287e-05 3.97593e-06 0.00282676 0.000444432 0.000444432 1231.51 29 1 
1.3664e-05 3.51877e-05 8.71555e-05 -0.000328696 0.000830172 0.000830172 1247.01 30 1 
4.48282e-05 6.2092e-05 8.77379e-05 0.00200877 0.000706795 0.000706795 1208.31 31 1 
6.29902e-05 4.70074e-05 3.88055e-06 0.00315256 0.00112186 0.00112186 1208.94 32 1 
8.36679e-05 6.24847e-05 1.36693e-06 0.00358641 0.000297416 0.000297416 1211.68 33 1 
0.000112789 4.78218e-05 3.0062e-07 0.00302501 1.53303e-05 1.53303e-05 1206.86 34 1 
0.000144274 6.16542e-05 8.93851e-05 0.00340609 -0.000917041 -0.000917041 1232.03 35 1 
0.000166426 5.91853e-05 9.65351e-06 0.00344672 0.00158205 0.00158205 1222.64 36 1 
0.000184691 5.61642e-05 2.37382e-06 0.00110067 1.08505e-05 1.08505e-05 1225.99 37 1 
0.000206288 5.02206e-05 8.98178e-05 0.0030407 0.000352126 0.000352126 1238.79 38 1 
0.000238869 5.45108e-05 2.24928e-06 0.00154459 0.000144817 0.000144817 1239.63 39 1 
0.000263621 5.70381e-05 7.89698e-06 0.00300162 0.000405677 0.000405677 1205.05 40 1 
0.000284061 5.52921e-05 7.80001e-06 0.00340586 -0.00020998 -0.00020998 1223.75 41 1 
0.000306452 5.61897e-05 8.77277e-05 0.00169168 -0.000311465 -0.000311465 1230.21 42 1 
0.000335402 4.84367e-05 2.75858e-06 0.00276174 -3.56344e-05 -3.56344e-05 1212.17 43 1 
0.000351947 5.08731e-05 8.99877e-05 0.00284479 -0.000393502 -0.000393502 1230.81 44 1 
2.13168e-05 5.58981e-05 3.7663e-06 0.00266383 0.000604937 0.000604937 1223.64 45 1 
6.41299e-05 8.70753e-05 7.4047e-06 0.00387912 -0.000514418 -0.000514418 1229.78 46 1 
7.66357e-05 7.88089e-05 8.75022e-05 0.00327828 -0.000592365 -0.000592365 1222.9 47 1 
9.74255e-05 8.20749e-05 8.98358e-05 0.00413779 0.000433794 0.000433794 1224.57 48 1 
0.000133947 8.34681e-05 4.54692e-08 0.00413845 0.000778467 0.000778467 1212.37 49 1 
0.000150917 8.63778e-05 6.04289e-06 0.00518214 0.00122175 0.00122175 1194.89 50 1 
0.000177179 8.27655e-05 8.41434e-05 0.00756875 0.000761113 0.000761113 1204.03 51 1 
0.000214184 8.81403e-05 2.66992e-06 0.00421308 -0.000139534 -0.000139534 1223.63 52 1 
0.000228533 8.45303e-05 7.56506e-06 0.00438288 -0.000400514 -0.000400514 1228.21 53 1 
0.000257527 7.87063e-05 4.335e-06 0.00357357 0.000665567 0.000665567 1186.21 54 1 
0.000266191 9.05513e-05 2.49313e-06 0.00384256 -0.000651741 -0.000651741 1180.3 55 1 
0.000300444 8.284e-05 8.75337e-05 0.00304167 -0.00036362 -0.00036362 1203.53 56 1 
0.000329925 7.64642e-05 5.5427e-06 0.00424533 0.00185891 0.00185891 1194.47 57 1 
-7.01097e-06 8.59884e-05 8.3303e-05 0.00320574 0.000156642 0.000156642 1231.53 58 1 
7.47903e-06 8.74643e-05 8.63443e-05 0.00440753 0.00120124 0.00120124 1219.49 59 1 
3.29045e-05 8.15515e-05 6.00275e-06 0.00464941 -0.000143484 -0.000143484 1196.91 60 1 
6.27011e-05 0.000107928 5.21229e-06 0.00497428 0.00011304 0.00011304 1231.14 61 1 
9.19195e-05 0.000100028 7.94391e-07 0.00456821 0.000273802 0.000273802 1241.49 62 1 
0.00012003 0.000111209 3.21739e-07 0.00465772 0.000568673 0.000568673 1240.67 63 1 
0.000138714 0.000103888 5.43712e-06 0.0054272 -0.00118928 -0.00118928 1231.46 64 1 
0.000177175 0.000107604 1.0452e-05 0.00495201 2.66784e-05 2.66784e-05 1205.67 65 1 
0.000192654 0.000110479 8.75262e-06 0.00588484 0.000262952 0.000262952 1207.7 66 1 
0.000213622 9.96955e-05 8.51157e-05 0.00421309 -0.00136492 -0.00136492 1213.01 67 1 
0.000244735 0.000107069 8.20183e-05 0.00603168 -0.000206895 -0.000206895 1212.83 68 1 
0.000247341 0.000105367 1.86088e-06 0.00429189 0.00155942 0.00155942 1192.07 69 1 
0.000285633 9.95085e-05 8.65717e-05 0.00602822 -0.00122325 -0.00122325 1212.16 70 1 
0.000310947 0.000100075 9.04174e-06 0.00574309 -0.000974015 -0.000974015 1194.54 71 1 
0.000342839 0.000112759 1.23116e-06 0.00570401 -0.000350186 -0.000350186 1218.79 72 1 
8.54611e-06 0.000104952 3.96536e-06 0.00505712 0.000231169 0.000231169 1219.92 73 1 
2.53271e-05 0.000104265 7.54989e-06 0.00521591 -0.000603705 -0.000603705 1213.78 74 1 
4.97978e-05 0.000107305 7.4848e-06 0.00566692 0.000484276 0.000484276 1224.65 75 1 
7.47013e-05 0.000119553 4.88995e-06 0.00639472 -0.00134741 -0.00134741 1209.51 76 1 
0.00010794 0.000125826 8.92764e-05 0.00700881 -0.000497045 -0.000497045 1222.14 77 1 
0.000133859 0.000131857 3.28673e-06 0.00712667 0.000843085 0.000843085 1247.5 78 1 
0.00016559 0.000126897 8.87e-05 0.00685081 0.000102633 0.000102633 1199.92 79 1 
0.000183155 0.000134684 3.29681e-06 0.00555625 -2.02695e-05 -2.02695e-05 1200.32 80 1 
0.000208979 0.000131655 4.92093e-06 0.00587204 0.000188116 0.000188116 1193.55 81 1 
0.00023414 0.000133882 7.48258e-06 0.0065071 0.000381076 0.000381076 1198.29 82 1 
0.000252529 0.000133644 6.82371e-06 0.00662017 -0.000459363 -0.000459363 1212.24 83 1 
0.000286325 0.000129662 6.25524e-06 0.00595758 0.00132787 0.00132787 1227.02 84 1 
0.000300118 0.000129534 1.08726e-05 0.0057379 0.00103884 0.00103884 1217.29 85 1 
0.000327317 0.000129594 8.71107e-05 0.00623448 0.000547924 0.000547924 1201.04 86 1 
0.000346197 0.00012556 2.03719e-06 0.00568195 -0.000740078 -0.000740078 1210.11 87 1 
2.08196e-05 0.00012881 8.2217e-07 0.00681083 -0.000360335 -0.000360335 1195.56 88 1 
4.15574e-05 0.000124801 8.44989e-05 0.00652042 0.00104646 0.00104646 1201.56 89 1 
8.56386e-05 0.000138837 8.98884e-05 0.00736763 -0.000590052 -0.000590052 1192.11 90 1 
9.73674e-05 0.000143902 1.23502e-05 0.00669365 0.000911946 0.000911946 1207.57 91 1 
0.000131689 0.00016182 8.93383e-05 0.00981945 -0.000820906 -0.000820906 1215.62 92 1 
0.000141541 0.000150644 2.18961e-06 0.00686615 -9.50416e-05 -9.50416e-05 1218.96 93 1 
0.000178092 0.000150984 7.21943e-07 0.00868168 -0.000423118 -0.000423118 1220.32 94 1 
0.000196865 0.00014844 6.07822e-06 0.00629716 0.000373911 0.000373911 1231.04 95 1 
0.000232026 0.000148332 1.07052e-06 0.00706853 7.27487e-05 7.27487e-05 1200.38 96 1 
0.000248587 0.000160359 4.91758e-06 0.00754779 0.000717595 0.000717595 1197.51 97 1 
0.000271102 0.000149877 1.24313e-06 0.00675682 -0.00022546 -0.00022546 1212.2 98 1 
0.000288495 0.000151218 8.73457e-05 0.0089944 0.000331465 0.000331465 1211.46 99 1 
0.000316847 0.000153563 8.11399e-05 0.00871032 0.000286359 0.000286359 1212.92 100 1 
0.000345124 0.000147903 3.70029e-06 0.00870956 -0.00194491 -0.00194491 1210.43 101 1 
1.94741e-06 0.00015154 8.72447e-05 0.00743397 -0.000748027 -0.000748027 1208.99 102 1 
1.95841e-05 0.000151801 8.69421e-05 0.00727456 1.95897e-05 1.95897e-05 1206.66 103 1 
4.71505e-05 0.000151317 8.71841e-05 0.00778067 0.000654154 0.000654154 1222.73 104 1 
8.08672e-05 0.000152611 1.18974e-05 0.00663837 0.000215604 0.000215604 1195.85 105 1 
0.00010344 0.000179881 8.13563e-06 0.00987024 0.000631632 0.000631632 1170.45 106 1 
0.000140991 0.000174856 8.68174e-05 0.00862949 -0.000727579 -0.000727579 1202.27 107 1 
0.000172458 0.000175334 4.97218e-06 0.00807352 0.000437915 0.000437915 1212.37 108 1 
0.000179898 0.000168157 8.63369e-05 0.0082393 0.00020132 0.00020132 1217.96 109 1 
0.000214301 0.00017715 1.1172e-05 0.00896455 0.00131182 0.00131182 1210.77 110 1 
0.000234489 0.000185106 9.85187e-06 0.00966479 -0.000414324 -0.000414324 1185.23 111 1 
0.000265109 0.000179704 3.89607e-06 0.00845466 7.53792e-05 7.53792e-05 1188.27 112 1 
0.000281942 0.000181917 9.32291e-07 0.00910188 0.000821217 0.000821217 1206.29 113 1 
0.000299081 0.000183605 7.98129e-05 0.0083079 -0.000467872 -0.000467872 1197.54 114 1 
0.000334121 0.000170608 8.68614e-05 0.00851648 0.000889421 0.000889421 1199.34 115 1 
-5.94668e-06 0.000175568 7.75981e-06 0.00893412 0.000240073 0.000240073 1201.46 116 1 
2.40887e-05 0.00016904 1.18812e-05 0.00801054 -0.000553925 -0.000553925 1221.78 117 1 
4.64265e-05 0.000182257 8.48676e-05 0.00792871 -0.000332861 -0.000332861 1226.27 118 1 
6.98717e-05 0.000181992 6.03579e-06 0.0105801 -0.000592748 -0.000592748 1196.13 119 1 
8.21268e-05 0.000173825 3.6306e-06 0.0101806 0.000424818 0.000424818 1177.18 120 1 
0.000135049 0.000204733 8.74259e-05 0.0107712 -0.00133483 -0.00133483 1198.3 121 1 
0.000146938 0.00020189 8.96577e-06 0.00986404 -0.000682885 -0.000682885 1206.59 122 1 
0.000179773 0.000206053 4.04722e-06 0.0103463 0.000871741 0.000871741 1179.85 123 1 
0.000206592 0.000202616 8.91709e-05 0.0107047 -0.000846189 -0.000846189 1206.91 124 1 
0.000232353 0.000208667 1.09782e-05 0.0115447 -0.000984425 -0.000984425 1185.99 125 1 
0.000244904 0.000200405 7.74843e-06 0.00893729 -0.000398638 -0.000398638 1182.06 126 1 
0.000280575 0.000208574 8.52678e-05 0.0114449 0.000107552 0.000107552 1194.81 127 1 
0.000299554 0.000194759 7.29362e-06 0.0103201 -6.3007e-05 -6.3007e-05 1205.16 128 1 
0.000327183 0.000202881 1.1614e-05 0.0105631 -0.000688703 -0.000688703 1188.28 129 1 
-1.01384e-05 0.000209777 5.35306e-06 0.0108547 0.000451771 0.000451771 1184.37 130 1 
1.37543e-05 0.00020623 8.74199e-05 0.0110987 0.000246184 0.000246184 1180.27 131 1 
3.38077e-05 0.000200048 8.34319e-05 0.00974481 0.000859234 0.000859234 1211.1 132 1 
