ITEM: TIMESTEP
100
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000384077 2.34766e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
8.50653e-06 5.73317e-06 8.82716e-05 0.00277816 0.0021202 0.0021202 1325.43 1 1 
7.43743e-05 0.000895746 8.89145e-05 0.0477907 0.0107739 0.0107739 1303.76 2 1 
5.48651e-05 1.15633e-05 1.75584e-06 0.00751994 0.0285968 0.0285968 1294.37 3 1 
0.000111952 0.00089756 8.45997e-05 0.0326039 -0.00448901 -0.00448901 1310.49 4 1 
0.000135432 0.000901104 8.71514e-05 0.0470883 -0.0016173 -0.0016173 1346.43 5 1 
0.000134439 4.52909e-06 8.98261e-05 -0.00956874 -0.0214107 -0.0214107 1327.56 6 1 
0.000158318 1.51017e-06 5.97824e-06 -0.00953694 0.00303791 0.00303791 1328.43 7 1 
0.00018166 8.86521e-07 5.10051e-07 0.0105288 0.0127467 0.0127467 1309.93 8 1 
0.000214607 2.01631e-06 3.89517e-06 -0.000797204 0.00542661 0.00542661 1305.92 9 1 
0.000228633 1.18731e-05 4.69588e-07 0.00987228 0.00409389 0.00409389 1294.07 10 1 
0.000255304 5.94928e-06 1.2169e-06 0.00458944 -0.00663945 -0.00663945 1332.94 11 1 
0.000276543 3.16153e-06 7.12074e-06 -0.0203641 0.00226941 0.00226941 1291.17 12 1 
0.000330418 0.000900479 2.83003e-06 0.0383385 -0.00451866 -0.00451866 1298.33 13 1 
0.000322365 6.66761e-06 5.54244e-06 0.0275669 -0.013314 -0.013314 1284.85 14 1 
2.43731e-05 0.000899408 7.41646e-06 0.0454542 -0.0070731 -0.0070731 1337.35 15 1 
1.313e-05 3.83869e-05 3.00424e-06 -0.030421 -0.0100532 -0.0100532 1233.89 16 1 
3.37588e-05 3.30473e-05 3.36943e-06 0.0116542 -0.0375062 -0.0375062 1248.36 17 1 
5.77147e-05 3.24079e-05 8.75915e-05 -0.0167013 0.00162507 0.00162507 1257.65 18 1 
8.17137e-05 3.6185e-05 8.88592e-05 0.0142413 -0.0066536 -0.0066536 1247.86 19 1 
0.000104284 3.73918e-05 3.77655e-06 0.0105866 0.0245851 0.0245851 1259.42 20 1 
0.000126631 3.70688e-05 8.7311e-05 0.0257916 -0.0148071 -0.0148071 1228.92 21 1 
0.000151955 3.38402e-05 1.3863e-06 -0.0238497 0.00338964 0.00338964 1215.48 22 1 
0.000174852 3.53179e-05 1.5976e-07 0.0284662 -0.0127677 -0.0127677 1222.68 23 1 
0.000205683 3.60077e-05 8.57005e-06 -0.00440051 0.00434133 0.00434133 1245.95 24 1 
0.000227238 4.0836e-05 2.57643e-07 0.0189886 0.00324486 0.00324486 1254.37 25 1 
0.000257882 3.32017e-05 4.66957e-06 -0.00289613 -0.00501751 -0.00501751 1247.47 26 1 
0.000280777 3.83602e-05 9.52811e-06 -0.0190745 0.0116461 0.0116461 1254.39 27 1 
0.000301586 3.66733e-05 1.67059e-07 -0.0119792 0.0159765 0.0159765 1253.44 28 1 
0.00032035 3.58475e-05 5.73057e-06 0.00599439 -0.00679099 -0.00679099 1246.74 29 1 
0.000346631 3.65627e-05 2.9639e-06 -0.00106119 -0.00199469 -0.00199469 1227.96 30 1 
1.36009e-05 5.46694e-05 4.0267e-06 -0.0101708 0.00196831 0.00196831 1251.33 31 1 
3.80773e-05 5.27397e-05 2.441e-06 0.0306232 -0.00623821 -0.00623821 1264.5 32 1 
5.40361e-05 5.27233e-05 8.74312e-05 0.0113246 0.0262759 0.0262759 1291.51 33 1 
8.10204e-05 4.99217e-05 5.14485e-06 -0.0118445 -0.0159336 -0.0159336 1265.59 34 1 
0.000103469 5.40892e-05 8.96976e-05 -0.00894264 0.00399068 0.00399068 1297 35 1 
0.000131728 5.65441e-05 1.02849e-05 0.0160693 0.0266015 0.0266015 1235.93 36 1 
0.000154738 5.68968e-05 5.57546e-06 0.0241397 0.0174453 0.0174453 1253.73 37 1 
0.00017751 4.89409e-05 4.42545e-06 0.0138149 -0.0230156 -0.0230156 1263.5 38 1 
0.000201268 5.38772e-05 7.2959e-07 -0.00939906 -0.00976752 -0.00976752 1282.86 39 1 
0.000227602 5.45063e-05 6.66832e-06 -0.00287216 -0.00270949 -0.00270949 1283.03 40 1 
0.000252339 5.55441e-05 6.23827e-06 -0.00653524 -0.0058633 -0.0058633 1271.21 41 1 
0.000276415 5.12411e-05 8.8363e-05 0.00332309 -0.00268314 -0.00268314 1284.66 42 1 
0.000301603 4.60925e-05 1.77802e-06 -0.0278582 -0.0052455 -0.0052455 1269.74 43 1 
0.000322381 5.61134e-05 1.66183e-06 0.0145189 0.00523443 0.00523443 1277.66 44 1 
0.000345742 5.63639e-05 3.7992e-06 0.00775621 0.00129808 0.00129808 1280.65 45 1 
9.13841e-06 7.99369e-05 3.20558e-07 -0.0248035 0.02028 0.02028 1247.8 46 1 
3.16228e-05 8.21061e-05 2.04884e-06 0.0066829 0.00130821 0.00130821 1238.26 47 1 
5.64188e-05 7.79033e-05 7.76494e-08 0.00228615 0.00357355 0.00357355 1247.06 48 1 
8.63586e-05 7.67807e-05 8.94282e-05 -0.00315894 0.00189564 0.00189564 1226.83 49 1 
0.00010632 7.90159e-05 6.87855e-06 0.0211178 0.0211182 0.0211182 1234.77 50 1 
0.000128679 7.73566e-05 8.39992e-05 -0.0195993 -0.00478414 -0.00478414 1208.53 51 1 
0.000153902 8.61099e-05 2.64066e-06 0.0215171 0.00413651 0.00413651 1215.55 52 1 
0.000180683 7.6774e-05 3.79503e-06 0.00905454 -0.00367787 -0.00367787 1238.17 53 1 
0.000209384 7.97689e-05 7.72832e-07 0.00795365 0.00230695 0.00230695 1231.48 54 1 
0.000222804 7.96446e-05 5.69822e-06 -0.0049711 -0.0259958 -0.0259958 1226.34 55 1 
0.00025418 8.03583e-05 8.89761e-05 0.0202406 0.0239251 0.0239251 1256.15 56 1 
0.000280852 8.0148e-05 3.85126e-06 0.0217531 -0.0035434 -0.0035434 1276.66 57 1 
0.000297951 8.28962e-05 8.87647e-05 0.00232607 -0.0158624 -0.0158624 1276.58 58 1 
0.0003226 7.92357e-05 8.79444e-05 0.00557535 0.0168559 0.0168559 1252.76 59 1 
0.00034721 8.11463e-05 1.35844e-07 -0.0196892 0.00705854 0.00705854 1266.17 60 1 
0.000362607 0.00010482 5.6088e-06 -0.00342162 -0.00965462 -0.00965462 1278.87 61 1 
3.65715e-05 0.000104856 8.40467e-07 0.00636 -0.00489964 -0.00489964 1260.19 62 1 
5.54712e-05 0.00010199 2.29425e-06 0.0208802 -0.0165878 -0.0165878 1267 63 1 
8.09808e-05 0.00010132 3.3101e-06 0.011586 0.0189452 0.0189452 1221.22 64 1 
0.000107122 0.000106453 5.31377e-06 0.014928 -0.0108219 -0.0108219 1216.12 65 1 
0.000134498 0.000103387 5.98544e-06 -0.00854517 -0.00529641 -0.00529641 1195.59 66 1 
0.000161036 0.000100301 8.4416e-08 0.0159444 -0.0111943 -0.0111943 1191.31 67 1 
0.000183732 0.000105231 8.83053e-05 -0.00368379 0.0139381 0.0139381 1190.01 68 1 
0.000197916 0.000101807 8.54818e-07 0.0172512 -0.0107696 -0.0107696 1188.95 69 1 
0.000228938 9.85842e-05 8.90795e-05 0.0137813 -0.00444353 -0.00444353 1206.73 70 1 
0.000259793 0.000101358 3.79732e-06 -0.00373927 0.0256444 0.0256444 1245.56 71 1 
0.000274005 0.000100475 1.70972e-06 0.00342742 0.0185694 0.0185694 1267.19 72 1 
0.000305941 0.000103167 2.14873e-06 -0.00874991 -0.00332098 -0.00332098 1269.72 73 1 
0.000324874 0.000101933 2.09886e-07 -0.00137644 0.0087205 0.0087205 1261.21 74 1 
0.000344521 0.000102232 6.29343e-06 -0.0197956 -0.0102586 -0.0102586 1276.53 75 1 
4.37165e-06 0.00012146 4.79961e-06 -0.00408443 -0.00950029 -0.00950029 1286.53 76 1 
3.64646e-05 0.000125886 2.67086e-06 0.00946519 0.00416705 0.00416705 1236.42 77 1 
5.92845e-05 0.000125377 4.78646e-06 0.0104407 -0.00012224 -0.00012224 1245.14 78 1 
8.6293e-05 0.000126663 8.90137e-05 -0.00172568 0.00146954 0.00146954 1233.8 79 1 
0.000103571 0.000127809 3.87351e-06 0.00459949 0.00819734 0.00819734 1219.46 80 1 
0.000130138 0.000127068 4.7317e-06 -0.00215653 0.0176353 0.0176353 1186.37 81 1 
0.000154248 0.000125953 1.15216e-06 0.0209284 0.0134015 0.0134015 1166.64 82 1 
0.000184411 0.000121849 2.3869e-06 0.010207 -0.0053714 -0.0053714 1159.35 83 1 
0.000205716 0.00012659 7.20257e-06 0.016969 0.011771 0.011771 1164.68 84 1 
0.000227171 0.00012682 9.05521e-06 0.0264276 -0.0111089 -0.0111089 1185.43 85 1 
0.000251255 0.000128774 8.77432e-05 0.0156452 -0.00446755 -0.00446755 1210.66 86 1 
0.000282319 0.000124362 3.62495e-06 -0.0232824 0.0114954 0.0114954 1218.26 87 1 
0.000302391 0.000124214 8.87885e-05 -0.010617 0.0121519 0.0121519 1236.13 88 1 
0.000331651 0.000126842 8.63624e-05 -0.0115946 0.00749471 0.00749471 1228.19 89 1 
0.000361821 0.000130734 3.23116e-06 0.0100665 -0.0176017 -0.0176017 1283.67 90 1 
1.39147e-05 0.000146034 4.07129e-06 -0.00364986 -0.0164684 -0.0164684 1246.04 91 1 
4.00065e-05 0.000149775 1.91256e-06 0.0155562 0.0134451 0.0134451 1194.21 92 1 
5.2984e-05 0.000153669 8.60749e-05 0.0256367 -0.0109274 -0.0109274 1204.47 93 1 
8.70285e-05 0.000153947 3.15531e-06 0.0211649 -0.0166377 -0.0166377 1217.83 94 1 
