ITEM: TIMESTEP
3800
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000531509 0.000170909
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
9.71982e-05 9.43609e-06 8.87365e-05 0.000470549 1.76256e-07 1.76256e-07 1192.9 1 1 
0.000272531 0.000894539 7.58619e-05 0.044728 -2.59716e-06 -2.59716e-06 1219.6 2 1 
0.000152427 1.15519e-05 2.34996e-06 0.000579397 -1.52467e-06 -1.52467e-06 1176.35 3 1 
0.000311848 0.000886563 1.27305e-06 0.0443249 1.79081e-07 1.79081e-07 1209.28 4 1 
0.000188966 0.000886139 8.86423e-05 0.0443016 -1.33142e-06 -1.33142e-06 1235.83 5 1 
0.000232612 1.7635e-05 8.30122e-05 0.00087485 3.37205e-06 3.37205e-06 1190.37 6 1 
0.000366421 0.000891832 5.26764e-06 0.0445955 -4.14931e-06 -4.14931e-06 1189.91 7 1 
0.000270655 9.2854e-06 8.04102e-05 0.000471307 -2.10241e-06 -2.10241e-06 1210.75 8 1 
0.000318229 8.94106e-06 8.94189e-05 0.000453729 -3.93807e-06 -3.93807e-06 1218.25 9 1 
0.000316853 2.74541e-05 7.92885e-05 0.00137666 -6.50356e-07 -6.50356e-07 1199.32 10 1 
0.000350796 1.54451e-05 5.77798e-06 0.000778629 -3.75529e-06 -3.75529e-06 1192.69 11 1 
2.99898e-05 1.52595e-05 3.55904e-06 0.000765526 -7.12135e-07 -7.12135e-07 1215.5 12 1 
0.000520955 0.000890673 2.15665e-06 0.0445331 -1.31335e-08 -1.31335e-08 1172.24 13 1 
5.91076e-05 7.04345e-06 8.25966e-06 0.000352671 1.838e-06 1.838e-06 1208.08 14 1 
0.000446604 0.000899094 1.94357e-05 0.044958 -4.26041e-06 -4.26041e-06 1209.9 15 1 
9.34076e-05 4.21735e-05 8.49389e-05 0.00210812 -7.96217e-08 -7.96217e-08 1200.14 16 1 
0.00013076 3.74848e-05 9.26017e-06 0.00186975 3.21626e-06 3.21626e-06 1184.88 17 1 
0.000145022 3.21238e-05 6.69814e-06 0.00160438 1.1391e-06 1.1391e-06 1164.91 18 1 
0.000177083 5.6273e-05 8.92683e-05 0.00281486 2.17482e-06 2.17482e-06 1202.17 19 1 
0.000186873 3.21082e-05 2.07846e-05 0.0016018 3.20093e-06 3.20093e-06 1240.49 20 1 
0.000212081 3.90289e-05 6.84554e-06 0.00195622 -2.81593e-06 -2.81593e-06 1203.19 21 1 
0.000229744 2.63208e-05 3.77787e-06 0.00131676 8.90079e-07 8.90079e-07 1198.86 22 1 
0.000265456 3.07058e-05 8.7439e-05 0.00153269 5.06608e-07 5.06608e-07 1209.49 23 1 
0.000302227 4.83467e-05 1.41488e-05 0.00241864 1.24613e-06 1.24613e-06 1183.8 24 1 
0.000313771 4.79361e-05 7.95258e-05 0.00239719 9.46685e-07 9.46685e-07 1178.37 25 1 
0.000339932 3.43029e-05 2.33269e-06 0.00171387 7.24444e-07 7.24444e-07 1188.12 26 1 
0.000357779 3.46358e-05 1.56128e-05 0.00173252 -3.16833e-06 -3.16833e-06 1197.31 27 1 
2.46018e-05 3.21977e-05 5.41783e-06 0.00160783 6.3889e-07 6.3889e-07 1201.77 28 1 
6.42336e-05 4.84207e-05 8.56062e-05 0.00242153 5.37945e-07 5.37945e-07 1199.36 29 1 
7.83861e-05 3.47576e-05 8.52916e-05 0.00173662 1.83957e-06 1.83957e-06 1186.93 30 1 
