ITEM: TIMESTEP
2900
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
-4.03797e-05 0.0003606 -4.03797e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
8.21147e-05 1.30678e-05 8.79742e-05 0.000691542 -2.50047e-05 -2.50047e-05 1240.79 1 1 
0.000231208 0.000894551 8.21158e-05 0.0447276 -2.16579e-05 -2.16579e-05 1211.51 2 1 
0.000130697 9.29721e-06 5.49923e-06 0.00047846 -2.05406e-06 -2.05406e-06 1216.63 3 1 
0.000268461 0.000889433 4.25113e-07 0.0444908 1.26661e-05 1.26661e-05 1241.08 4 1 
0.000148364 0.00088835 8.58016e-05 0.044412 -2.38911e-05 -2.38911e-05 1199.92 5 1 
0.000218928 2.0751e-05 8.46916e-05 0.00106926 -7.13915e-06 -7.13915e-06 1223.54 6 1 
-3.53774e-05 0.000896128 6.89102e-06 0.0448274 1.22105e-05 1.22105e-05 1173.6 7 1 
0.000249744 1.09194e-05 8.63453e-05 0.000547633 -5.44725e-06 -5.44725e-06 1195.32 8 1 
0.000290902 1.25814e-05 3.43891e-06 0.000642225 -1.59849e-05 -1.59849e-05 1191.61 9 1 
0.000295012 2.72846e-05 7.93563e-05 0.00138354 -1.04186e-05 -1.04186e-05 1193.48 10 1 
0.000326325 1.28227e-05 2.32046e-06 0.000637501 1.05363e-05 1.05363e-05 1181.09 11 1 
6.23833e-06 1.3928e-05 6.95774e-06 0.000734182 -2.8456e-05 -2.8456e-05 1185.53 12 1 
0.000120524 0.00089506 4.05495e-06 0.0447524 1.89977e-05 1.89977e-05 1176.79 13 1 
4.32771e-05 8.16837e-06 9.02328e-06 0.000438207 -2.44244e-05 -2.44244e-05 1212.62 14 1 
4.91167e-05 0.000897398 1.58193e-05 0.0448672 4.65076e-06 4.65076e-06 1200.59 15 1 
7.15865e-05 3.66657e-05 8.30191e-05 0.00181992 2.81543e-05 2.81543e-05 1223.36 16 1 
0.000106571 3.70403e-05 8.2049e-06 0.00185107 -2.38723e-05 -2.38723e-05 1230.12 17 1 
0.000123455 3.23539e-05 2.95026e-06 0.00160796 3.43959e-07 3.43959e-07 1201.36 18 1 
0.000150946 5.56869e-05 8.52474e-05 0.00279873 3.64163e-06 3.64163e-06 1219.8 19 1 
0.000169191 3.03425e-05 1.66641e-05 0.00151484 1.88791e-05 1.88791e-05 1181.24 20 1 
0.000190541 3.7825e-05 2.2576e-08 0.00192766 -1.25326e-05 -1.25326e-05 1198.72 21 1 
0.000213185 3.08683e-05 6.9773e-06 0.00152555 -7.36132e-06 -7.36132e-06 1223.56 22 1 
0.000244841 2.92569e-05 8.83893e-05 0.00147569 -2.21575e-05 -2.21575e-05 1202.61 23 1 
0.000274766 4.61746e-05 1.47174e-05 0.00231808 4.35161e-07 4.35161e-07 1196.23 24 1 
0.000292396 4.55608e-05 8.07731e-05 0.00225178 2.09568e-05 2.09568e-05 1201.35 25 1 
0.000320905 3.21147e-05 2.34212e-06 0.00164122 -2.80704e-05 -2.80704e-05 1181.96 26 1 
