ITEM: TIMESTEP
2100
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000493008 0.000132408
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
6.01601e-05 1.44249e-05 8.78333e-05 0.000709035 -0.000157012 -0.000157012 1186.4 1 1 
0.000235193 0.00089302 8.25567e-05 0.0446295 0.000152883 0.000152883 1211.54 2 1 
0.000108608 1.05036e-05 3.98401e-06 0.00065451 8.50573e-05 8.50573e-05 1190.07 3 1 
0.000274007 0.000888318 9.61959e-07 0.0445424 -3.83055e-05 -3.83055e-05 1228.66 4 1 
0.000150614 0.000894594 8.54442e-05 0.0448682 -9.14069e-05 -9.14069e-05 1237.77 5 1 
0.000195994 1.66094e-05 8.46404e-05 0.000811526 0.000202431 0.000202431 1177.97 6 1 
0.000329838 0.000895603 1.06015e-05 0.0446872 4.42157e-05 4.42157e-05 1175.62 7 1 
0.000230261 8.85504e-06 8.82233e-05 0.000164155 -8.53029e-05 -8.53029e-05 1173.54 8 1 
0.000271008 7.13334e-06 7.35002e-06 0.000252889 6.22062e-05 6.22062e-05 1217.39 9 1 
0.000278867 2.51484e-05 8.09111e-05 0.00115934 0.000113156 0.000113156 1209.51 10 1 
0.000306711 1.16461e-05 6.06026e-06 0.00061554 -3.22538e-05 -3.22538e-05 1221.32 11 1 
0.000343078 1.27803e-05 6.27038e-06 0.000531115 -0.000148956 -0.000148956 1196.89 12 1 
0.000482395 0.000897079 4.69833e-06 0.0446482 9.00004e-05 9.00004e-05 1204.2 13 1 
2.33634e-05 8.19144e-06 6.6215e-06 0.000435482 5.14187e-06 5.14187e-06 1222.5 14 1 
0.000415066 0.000900427 1.69811e-05 0.0449033 2.22475e-05 2.22475e-05 1240.48 15 1 
5.33436e-05 3.84335e-05 8.53406e-05 0.00203481 -0.000155294 -0.000155294 1210.78 16 1 
8.79562e-05 3.53968e-05 9.70283e-06 0.00165139 8.69358e-05 8.69358e-05 1191.31 17 1 
0.000107316 3.36165e-05 1.20881e-06 0.00162555 4.98818e-06 4.98818e-06 1198.79 18 1 
0.000133435 5.12827e-05 8.34682e-05 0.00271989 -7.59817e-06 -7.59817e-06 1229.66 19 1 
0.000151374 3.24248e-05 9.75222e-06 0.00145169 -5.01405e-05 -5.01405e-05 1197.9 20 1 
0.000174562 3.88516e-05 8.89467e-05 0.00190546 3.48299e-05 3.48299e-05 1195.07 21 1 
0.00019352 3.00188e-05 4.6558e-06 0.00139024 -6.34562e-05 -6.34562e-05 1210.71 22 1 
0.000223545 2.73718e-05 8.59164e-05 0.00130861 4.17975e-05 4.17975e-05 1180.85 23 1 
0.000251752 4.64285e-05 1.45743e-05 0.00246207 -3.28098e-07 -3.28098e-07 1177.89 24 1 
0.000276223 4.75649e-05 8.23998e-05 0.00252378 -0.000105673 -0.000105673 1214.31 25 1 
0.000305842 2.94961e-05 4.98701e-06 0.00143557 5.30776e-05 5.30776e-05 1216.34 26 1 
0.000319768 3.4601e-05 1.77064e-05 0.00163892 0.0001818 0.0001818 1226.24 27 1 
