ITEM: TIMESTEP
200
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000407553 4.69531e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
1.1809e-05 1.023e-05 7.141e-07 -0.00871119 0.0047419 0.0047419 1259.06 1 1 
0.000116301 0.000896401 8.57257e-05 0.0298148 0.000697923 0.000697923 1281.47 2 1 
6.01413e-05 1.08283e-05 2.17188e-06 0.00258158 -0.00249585 -0.00249585 1268.01 3 1 
0.000153717 0.00089818 8.53141e-05 0.0311956 9.02438e-05 9.02438e-05 1327.86 4 1 
0.000119564 1.27262e-06 8.85148e-05 -0.00576956 -0.000424218 -0.000424218 1331.87 5 1 
0.000140433 8.65123e-06 8.99643e-05 0.0127546 -0.00222488 -0.00222488 1266.88 6 1 
0.000210533 0.000901477 6.46329e-06 0.0319209 -0.000528502 -0.000528502 1242.55 7 1 
0.000185109 4.10749e-06 8.99483e-05 0.0107395 0.00165259 0.00165259 1268.44 8 1 
0.000215073 3.39837e-06 3.55733e-06 0.0118169 -0.00604689 -0.00604689 1255.48 9 1 
0.000230988 1.45916e-05 8.6324e-05 0.00788365 0.0141419 0.0141419 1213.04 10 1 
0.000260096 6.53032e-06 4.10599e-06 -5.52934e-05 -0.00429434 -0.00429434 1313.44 11 1 
0.00028388 1.30971e-06 6.56088e-06 0.0160828 0.00522762 0.00522762 1286.67 12 1 
0.000372676 0.000900327 1.38015e-06 0.0460674 0.000741305 0.000741305 1314.91 13 1 
0.000327895 4.88994e-06 3.88631e-06 -0.00731179 0.00649626 0.00649626 1304.18 14 1 
6.62221e-05 0.000900894 7.92968e-06 0.0367046 -0.00626921 -0.00626921 1274.84 15 1 
1.66143e-05 4.02999e-05 8.93515e-05 0.0128077 -0.00707224 -0.00707224 1267.06 16 1 
3.85617e-05 3.58917e-05 6.29734e-06 -0.00665375 -0.00923862 -0.00923862 1268.64 17 1 
6.11419e-05 3.42146e-05 8.87391e-05 0.0211034 0.00749062 0.00749062 1250.51 18 1 
8.53397e-05 3.68834e-05 8.64314e-05 0.0197054 0.00524622 0.00524622 1239.29 19 1 
0.000106091 3.73613e-05 4.56473e-06 -0.00183893 -0.0141077 -0.0141077 1233.56 20 1 
0.000131129 3.58972e-05 8.81048e-05 -0.0091413 0.0156414 0.0156414 1219.8 21 1 
0.00015416 3.32629e-05 5.3187e-06 0.00175359 0.00723931 0.00723931 1198.09 22 1 
