ITEM: TIMESTEP
3100
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
0 0.000367173 6.57344e-06
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
8.55277e-05 1.16732e-05 5.11796e-07 0.000587997 -1.83391e-05 -1.83391e-05 1225.44 1 1 
0.000319751 0.000894129 8.10357e-05 0.0446959 1.06155e-05 1.06155e-05 1220.74 2 1 
0.000136036 9.61992e-06 6.52642e-06 0.000485529 -7.23553e-06 -7.23553e-06 1198.49 3 1 
0.000359124 0.000888696 8.95985e-05 0.0444178 -5.28348e-06 -5.28348e-06 1229.23 4 1 
0.000238219 0.000886918 8.70692e-05 0.0443486 1.67879e-06 1.67879e-06 1213.67 5 1 
0.000222903 2.16892e-05 8.23257e-05 0.00108262 1.7122e-05 1.7122e-05 1228.84 6 1 
5.17054e-05 0.000896249 8.25974e-06 0.0448014 1.76697e-05 1.76697e-05 1221.84 7 1 
0.000254688 1.01227e-05 8.62437e-05 0.000499058 7.92086e-06 7.92086e-06 1219.48 8 1 
0.000297314 1.32525e-05 2.66757e-06 0.000659173 -1.27415e-05 -1.27415e-05 1171.23 9 1 
0.00029766 2.63238e-05 8.18622e-05 0.00132087 3.85999e-06 3.85999e-06 1178.07 10 1 
0.000332248 1.41989e-05 3.97854e-06 0.000702178 3.99013e-06 3.99013e-06 1191.03 11 1 
1.02509e-05 1.54699e-05 6.28197e-06 0.000789265 -4.62112e-06 -4.62112e-06 1172.73 12 1 
0.000209654 0.000894965 4.61037e-06 0.0447573 3.0905e-06 3.0905e-06 1169.15 13 1 
4.57844e-05 6.59351e-06 6.55107e-06 0.000320126 -1.78182e-05 -1.78182e-05 1224.73 14 1 
0.000137404 0.000898138 1.58349e-05 0.0448835 6.11831e-06 6.11831e-06 1211.98 15 1 
7.68231e-05 3.9255e-05 8.43207e-05 0.00196089 -4.59824e-06 -4.59824e-06 1205.39 16 1 
0.000112218 3.6277e-05 8.50061e-06 0.00181317 3.0325e-06 3.0325e-06 1220.07 17 1 
0.000126231 3.09935e-05 3.12989e-06 0.00156798 -1.00965e-05 -1.00965e-05 1191.96 18 1 
0.000155828 5.62297e-05 8.58479e-05 0.00279728 -3.54725e-06 -3.54725e-06 1209.89 19 1 
0.000173355 3.25602e-05 1.5309e-05 0.00163137 -3.13617e-06 -3.13617e-06 1196.11 20 1 
0.000197082 3.6886e-05 4.22869e-07 0.00188186 -6.92166e-06 -6.92166e-06 1226.67 21 1 
0.000213526 2.91995e-05 6.38152e-06 0.00147136 -1.06295e-05 -1.06295e-05 1221.9 22 1 
0.000247915 2.87141e-05 8.55158e-05 0.00146648 -7.69683e-06 -7.69683e-06 1213.78 23 1 
0.000280914 4.68083e-05 1.5219e-05 0.00235087 7.76419e-06 7.76419e-06 1205.98 24 1 
0.000296304 4.56987e-05 7.77736e-05 0.00228942 -1.71704e-05 -1.71704e-05 1202.08 25 1 
0.000325845 3.08708e-05 3.78719e-06 0.00155335 2.24367e-05 2.24367e-05 1183.08 26 1 
0.000342948 3.35757e-05 1.62075e-05 0.00167603 -1.1722e-05 -1.1722e-05 1213.92 27 1 
5.91074e-06 3.59661e-05 1.30263e-07 0.00181025 2.02108e-06 2.02108e-06 1203.84 28 1 
4.78781e-05 4.57019e-05 4.3882e-07 0.00229075 -1.30361e-05 -1.30361e-05 1217.01 29 1 
5.90449e-05 3.77236e-05 8.48375e-05 0.00188236 3.19398e-06 3.19398e-06 1208.55 30 1 
0.000111544 6.43456e-05 8.29701e-05 0.00321565 -5.03293e-07 -5.03293e-07 1210.34 31 1 
0.000115503 4.23849e-05 1.6322e-06 0.00212448 5.11339e-06 5.11339e-06 1209.84 32 1 
0.000148242 7.07255e-05 3.74139e-06 0.00353018 6.84533e-06 6.84533e-06 1198.75 33 1 
0.000160813 4.70308e-05 8.89856e-05 0.00235665 6.95868e-06 6.95868e-06 1203.11 34 1 
0.000201225 6.14383e-05 3.62442e-06 0.00306516 8.93919e-06 8.93919e-06 1192.36 35 1 
0.000228336 6.06718e-05 5.60918e-06 0.00302282 2.43765e-05 2.43765e-05 1175.83 36 1 
0.000231734 5.90027e-05 2.9305e-06 0.00296345 4.18454e-06 4.18454e-06 1175.77 37 1 
0.000255511 5.22797e-05 4.76044e-06 0.0026296 -2.11756e-06 -2.11756e-06 1181.99 38 1 
0.000293127 5.36955e-05 8.99856e-05 0.00267417 -4.05203e-06 -4.05203e-06 1195.5 39 1 
0.000316599 5.79367e-05 9.92646e-06 0.00289246 4.47262e-06 4.47262e-06 1181.32 40 1 
0.000342564 6.1667e-05 4.36747e-06 0.00309962 -1.34678e-05 -1.34678e-05 1203.32 41 1 
