ITEM: TIMESTEP
4100
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
-0.000119261 0.0003606 -0.000119261
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
0.000103839 1.11621e-05 8.83946e-05 0.000554039 1.40993e-06 1.40993e-06 1253.68 1 1 
4.59191e-05 0.000894889 7.71854e-05 0.0447407 5.28323e-07 5.28323e-07 1182.19 2 1 
0.000159666 1.20009e-05 1.98984e-06 0.000605782 -1.78207e-06 -1.78207e-06 1111.47 3 1 
8.58404e-05 0.00088826 1.08861e-06 0.0444155 -7.1603e-07 -7.1603e-07 1199.53 4 1 
-4.02579e-05 0.000885507 8.98842e-05 0.0442727 5.4354e-07 5.4354e-07 1258.35 5 1 
0.000240075 1.54442e-05 8.13101e-05 0.000764097 2.95908e-06 2.95908e-06 1184.11 6 1 
0.000143184 0.000892141 7.02629e-06 0.0446075 -7.82406e-07 -7.82406e-07 1206.57 7 1 
0.000277896 7.13681e-06 7.91652e-05 0.000354512 3.63948e-07 3.63948e-07 1196.71 8 1 
0.00032349 8.88936e-06 1.98929e-06 0.000445743 -5.72693e-07 -5.72693e-07 1220.96 9 1 
0.000325591 3.14922e-05 7.87421e-05 0.00157744 -9.91198e-07 -9.91198e-07 1202.59 10 1 
8.47644e-07 1.50336e-05 7.14367e-06 0.000751938 5.92181e-07 5.92181e-07 1202.32 11 1 
3.71284e-05 1.45695e-05 2.26114e-06 0.000721438 2.77613e-06 2.77613e-06 1221.08 12 1 
-6.867e-05 0.00088873 3.07049e-06 0.044435 1.18832e-06 1.18832e-06 1221.68 13 1 
6.61884e-05 6.15975e-06 9.88485e-06 0.000313135 -1.63271e-06 -1.63271e-06 1246.98 14 1 
0.000219181 0.000897676 2.07233e-05 0.0448895 -3.14224e-06 -3.14224e-06 1230.85 15 1 
0.0001038 4.28308e-05 8.61191e-05 0.00213694 2.08475e-06 2.08475e-06 1221.7 16 1 
0.000137953 3.97232e-05 8.56643e-06 0.00198701 -1.77421e-07 -1.77421e-07 1195.93 17 1 
0.000154419 3.1034e-05 6.08708e-06 0.0015447 1.6613e-06 1.6613e-06 1147.74 18 1 
0.000187274 5.54224e-05 1.96469e-07 0.00277476 -1.08511e-06 -1.08511e-06 1217.71 19 1 
0.000193534 3.44224e-05 2.18036e-05 0.00171718 1.57608e-06 1.57608e-06 1190.85 20 1 
0.000222194 4.10348e-05 4.87057e-06 0.00205729 -1.75193e-06 -1.75193e-06 1186.85 21 1 
0.000237751 2.55655e-05 3.2661e-06 0.00127895 -2.67277e-07 -2.67277e-07 1209.21 22 1 
0.000272431 2.88977e-05 8.88828e-05 0.00144727 -9.66904e-07 -9.66904e-07 1202.44 23 1 
0.000309612 4.87186e-05 1.49066e-05 0.00243723 4.65403e-07 4.65403e-07 1193.72 24 1 
0.000321821 4.64632e-05 7.97252e-05 0.00231842 1.74202e-06 1.74202e-06 1207.61 25 1 
0.00034398 3.42455e-05 3.1528e-06 0.00171351 2.99656e-07 2.99656e-07 1217.29 26 1 
2.05421e-06 3.20971e-05 1.61233e-05 0.00160743 -6.81746e-07 -6.81746e-07 1195.05 27 1 
3.33294e-05 3.23935e-05 5.39668e-06 0.00162196 -6.19994e-07 -6.19994e-07 1223.85 28 1 
7.40267e-05 4.89619e-05 8.3695e-05 0.00245014 -4.725e-07 -4.725e-07 1196.82 29 1 
8.74455e-05 3.20738e-05 8.28248e-05 0.00160503 -3.35037e-07 -3.35037e-07 1203.59 30 1 
0.000143426 6.32603e-05 8.71713e-05 0.00316468 -8.15025e-08 -8.15025e-08 1183.86 31 1 
0.000142426 4.33495e-05 8.99144e-05 0.00216462 9.48153e-07 9.48153e-07 1189.13 32 1 
0.000183701 7.54958e-05 8.90892e-05 0.00378138 -1.6479e-06 -1.6479e-06 1221.8 33 1 
0.000188429 4.5027e-05 8.56039e-05 0.00225408 -5.23842e-07 -5.23842e-07 1206.94 34 1 
0.00024066 7.07529e-05 4.86882e-06 0.00353713 -1.73436e-07 -1.73436e-07 1176.06 35 1 
0.00025594 6.53278e-05 6.75973e-06 0.00327047 -8.54068e-07 -8.54068e-07 1179.41 36 1 
0.000265493 5.62291e-05 1.68648e-07 0.00281026 6.78898e-07 6.78898e-07 1173.96 37 1 
