ITEM: TIMESTEP
4200
ITEM: NUMBER OF ATOMS
2220
ITEM: BOX BOUNDS xy xz yz pp pp pp
-9.57844e-05 0.0003606 -9.57844e-05
0 0.0009015 0
0 9.015e-05 0
ITEM: ATOMS x y z vx vy vy c_rho_peratom id type 
0.000106477 1.20346e-05 8.90017e-05 0.000603978 -2.84101e-07 -2.84101e-07 1240.75 1 1 
9.06254e-05 0.000894309 7.74717e-05 0.0447218 -2.17403e-06 -2.17403e-06 1206.37 2 1 
0.000162219 1.38854e-05 1.62563e-06 0.000692509 5.05438e-07 5.05438e-07 1142.05 3 1 
0.000132391 0.000889738 1.22843e-06 0.0444869 1.19564e-07 1.19564e-07 1178.21 4 1 
4.29744e-06 0.0008851 6.33372e-07 0.0442611 -2.05559e-06 -2.05559e-06 1258.31 5 1 
0.000240807 1.51523e-05 7.96513e-05 0.000754949 7.90776e-07 7.90776e-07 1196.77 6 1 
0.000187439 0.000889749 7.3975e-06 0.0444886 -1.03066e-06 -1.03066e-06 1207.94 7 1 
0.000281366 7.57957e-06 7.87753e-05 0.000375742 1.44906e-06 1.44906e-06 1162.39 8 1 
0.00032553 8.11192e-06 1.26678e-06 0.000411695 -1.52163e-06 -1.52163e-06 1167.49 9 1 
0.000328071 3.10094e-05 7.6821e-05 0.00154906 5.07801e-07 5.07801e-07 1176.95 10 1 
2.36877e-06 1.57742e-05 7.13102e-06 0.000790395 -6.93903e-07 -6.93903e-07 1194.11 11 1 
3.83346e-05 1.28954e-05 3.28963e-07 0.000638647 1.92635e-06 1.92635e-06 1209.26 12 1 
-2.23257e-05 0.000887545 3.88212e-06 0.0443697 1.64943e-06 1.64943e-06 1245.39 13 1 
6.74693e-05 7.41262e-06 7.60462e-06 0.000366971 6.11619e-07 6.11619e-07 1249.09 14 1 
0.000262921 0.000896896 2.20809e-05 0.0448446 -6.80831e-08 -6.80831e-08 1188.34 15 1 
0.000106036 4.22577e-05 8.71337e-05 0.00211361 1.20377e-07 1.20377e-07 1203.42 16 1 
0.000141232 4.10819e-05 8.4914e-06 0.0020582 -1.33981e-06 -1.33981e-06 1209.29 17 1 
0.000156365 3.18454e-05 4.58878e-06 0.00159128 5.4014e-07 5.4014e-07 1178.85 18 1 
0.000190071 5.66855e-05 9.66842e-07 0.00283648 -2.52533e-07 -2.52533e-07 1215.49 19 1 
0.000194264 3.47766e-05 2.01328e-05 0.00173743 4.03158e-07 4.03158e-07 1178.06 20 1 
0.000225064 3.96812e-05 4.03619e-06 0.00198299 3.01272e-07 3.01272e-07 1198.39 21 1 
0.000240132 2.72194e-05 2.73734e-06 0.00135964 4.7615e-07 4.7615e-07 1222.65 22 1 
0.000276306 2.96139e-05 8.87845e-05 0.00148384 -1.16671e-06 -1.16671e-06 1205.99 23 1 
0.00031135 4.85515e-05 1.5179e-05 0.00241785 2.90903e-06 2.90903e-06 1198.85 24 1 
0.000324591 4.86765e-05 8.02391e-05 0.00243589 -6.5721e-07 -6.5721e-07 1200.37 25 1 
0.00034639 3.46456e-05 3.40992e-06 0.00173031 7.10584e-07 7.10584e-07 1199.01 26 1 
2.55878e-06 3.28726e-05 1.71007e-05 0.00164868 -1.62461e-06 -1.62461e-06 1201.34 27 1 
3.54782e-05 3.21137e-05 6.52237e-06 0.00160299 6.55849e-07 6.55849e-07 1207.48 28 1 
