ITEM: TIMESTEP
58000
ITEM: NUMBER OF ATOMS
1024
ITEM: BOX BOUNDS pp pp pp
0 0.0008
0 0.0008
-1e-06 1e-06
ITEM: ATOMS id type xu yu vx vy c_rho_peratom 
1 2 0.000350375 0.000362096 0.0120946 0.0118996 1066.12 
2 2 0.000348788 0.000368136 -0.017371 -0.0255489 1079.08 
3 2 0.000352251 0.000369453 -0.0352105 0.00528168 1046.39 
4 2 0.00033195 0.000372796 0.0302199 -0.0742554 1128.98 
5 2 0.000315506 0.000364815 -0.0231892 0.0462006 1124.87 
6 2 0.000303108 0.00037101 -0.115468 0.0120753 1103.99 
7 2 0.000298535 0.000383587 -0.0293571 -0.039344 1131.92 
8 2 0.000285606 0.000394167 0.024313 0.0511116 1177.14 
9 2 0.000296711 0.000406571 0.00241424 -0.0308521 1110.46 
10 2 0.000283474 0.000414421 0.06065 0.0196845 1144.24 
11 1 0.000954044 0.000702656 -0.0181042 0.0602084 1047.83 
12 1 0.00072879 0.000649481 0.00572642 -0.0163104 1024.59 
13 1 0.000699513 0.000680017 -0.0842831 0.0140391 1091.48 
14 1 0.000715707 0.000413714 0.0330622 0.00830227 1037.98 
15 1 0.000716766 0.00056539 -0.0195926 0.018372 1124.75 
16 1 0.000756168 0.000512462 -0.0494637 -0.017646 1067.86 
17 1 0.000717644 0.000305754 -0.0343424 0.000740415 1081.96 
18 1 0.000841637 0.000683463 -0.0971718 0.0275902 1113.09 
19 1 0.000774751 0.000500531 0.0240607 -0.0304372 1130.55 
20 1 0.000945981 0.000624805 -0.0131978 0.0423239 981.726 
21 1 0.000949615 0.000193882 0.0270595 0.0668118 1002.91 
22 1 0.00102168 0.000463286 0.0374037 -0.0775816 922.218 
23 1 0.000898242 0.000276364 -0.00778731 0.0180274 1125.39 
24 1 0.000830801 0.000246846 0.0270493 -0.0601684 984.24 
25 1 0.00117651 0.000193263 0.065519 0.000139764 1164.56 
26 1 0.000845801 0.000350017 0.0109787 -0.0349359 1162.61 
27 1 0.000997838 0.000155729 -0.0995449 -0.0286578 1044.06 
28 1 0.000886979 0.00034396 0.0264877 -0.0251755 1082.01 
29 1 0.00105326 0.000379072 -0.045771 0.104433 1156.91 
30 1 0.000995479 0.000246558 -0.00144838 0.0151572 1136.15 
31 1 0.000661158 0.000251622 -0.0667622 0.00105874 1141.8 
32 1 0.00117978 0.000326922 2.53038e-05 -0.0315262 914.96 
33 1 0.000184665 0.000227681 -0.0159199 -0.037475 1026.11 
34 1 0.000209402 0.000121402 0.0313771 0.0395063 1072.52 
35 1 0.000325672 0.000328427 0.00298978 0.0733516 1013.93 
36 1 0.000296886 0.000544648 0.0449576 0.0962168 1088.05 
37 1 0.000114197 0.000450848 -0.0080659 0.0724103 1029.37 
38 1 0.000264695 0.000549893 0.0259225 0.0475141 1003.08 
39 1 0.000451588 0.000570263 -0.00492449 -0.0369188 1061.96 
40 1 0.000475158 0.000317027 -0.0541803 -0.0203293 1035.32 
41 1 0.000565751 0.000410696 -0.0778935 -0.0286899 989.507 
42 1 0.0006067 0.000345919 -0.0982859 -0.0313145 858.048 
43 1 0.000600283 0.000696126 -0.017262 0.0707177 1012.95 
44 1 0.000722651 0.00032018 0.0273317 -0.0250813 1112.26 
45 1 0.000817172 0.000416614 -0.0296893 -0.0214643 1025.53 
46 1 0.000843219 0.00061503 -0.0167388 0.0279656 1107.45 
47 1 0.000639145 0.00056511 0.0457568 -0.0388444 1116.53 
48 1 0.000645128 0.000341843 0.00608097 -0.034866 944.049 
49 1 0.000792391 0.000223947 0.0414144 0.0193764 1099.05 
50 1 0.000726278 0.000484029 -0.0209306 -0.0848544 976.41 
51 1 0.000703235 0.000507608 -0.0645333 -0.0368843 1082.87 
52 1 0.000689306 8.44628e-05 0.0064256 -0.0369241 1035.13 
53 1 0.000852031 0.000430987 -0.0652221 0.0507171 1120.74 
54 1 0.000974082 0.000389252 0.0230119 0.0146252 1047.44 
55 1 0.000776296 0.000157995 -0.0192092 -0.00981577 987.796 
56 1 0.000960486 0.000293615 -0.0250689 -0.0808095 1123.64 
57 1 0.00125744 0.000527787 -0.0637572 0.0656359 965.338 
58 1 0.000773117 0.000363666 -0.0656232 -0.0203786 1034.12 
59 1 0.000926693 0.000364771 0.0977624 -0.0334009 906.833 
60 1 0.00130628 0.00032804 -0.00925223 -0.0498122 953.671 
61 1 0.00114811 0.000580469 0.0317095 -0.0358499 1065.04 
62 1 0.000815396 0.000338956 -0.0242291 0.0222646 1112.67 
63 1 0.000994971 0.00042161 0.0319138 0.0194653 1256.81 
64 1 0.00100348 0.000270089 -0.0290384 -0.0683168 1062.92 
65 1 0.000149445 0.000519761 -0.0985761 0.0178916 995.175 
66 1 0.000528109 0.00036046 -0.0231157 -0.036334 1018.67 
67 1 0.000425904 0.000502663 -0.0125135 -0.0213544 1110.09 
68 1 0.000466613 0.000542051 0.016196 0.0335066 927.348 
69 1 0.000121577 0.000485435 0.03131 0.0564081 1068.93 
70 1 0.00065102 0.000359092 -0.0621201 0.0425426 958.166 
71 1 0.000450991 0.000482563 -0.0620585 0.0174935 1038.17 
72 1 0.000600507 0.000385143 -0.0238123 -0.0333746 873.373 
73 1 0.000264401 0.000516142 0.0293318 -0.0390654 1041.79 
74 1 0.000646155 0.000617344 0.00190005 0.0466414 1020.8 
75 1 0.000603285 0.000711999 0.00694912 0.00289168 965.975 
76 1 0.000562922 0.000581725 -0.0330951 -0.0863401 866.211 
77 1 0.000739584 0.000623015 -0.0817684 -0.0188487 1070.01 
78 1 0.000678182 0.000536488 -0.0104446 0.0235854 1069.2 
79 1 0.000398704 0.000240683 0.0377749 0.0741099 956.133 
80 1 0.000656248 0.000207653 0.00264824 -0.0626431 972.605 
81 1 9.13843e-05 0.000217011 -0.0282393 -0.0412905 1062 
82 1 0.000728104 0.000396453 0.00703107 0.0358648 1143.81 
83 1 0.000753281 0.000675901 -0.0190927 -0.0177733 1048.19 
84 1 0.000997889 0.00034983 -0.04117 0.0223159 1042.78 
85 1 0.000936372 0.000183225 -0.0570505 0.0401479 1036.44 
86 1 0.000725002 0.000658884 0.0174727 -0.037171 1068.14 
87 1 0.000976765 0.000400243 -0.0525574 -0.110555 1155.61 
88 1 0.00112063 0.000211293 0.0170164 0.0112901 1061.85 
89 1 0.000821135 0.000223338 -0.0089254 0.0915798 1114.42 
90 1 0.000957576 0.000248418 0.0254206 0.0472519 900.101 
91 1 0.000767475 0.000229142 -0.0258156 0.00527887 1069.97 
92 1 0.00097286 0.000529219 -0.0251286 -0.0782464 1137.56 
93 1 0.00100727 0.00032274 0.0414147 -0.107029 1038.74 
94 1 0.00110939 0.000493419 -0.00569769 0.0391048 1138.02 
95 1 0.00108582 0.00030485 -0.0217313 0.021757 967.9 
96 1 0.00115831 0.000484775 0.0382414 0.0363327 1036.95 
97 1 0.000238686 0.000929414 -0.012426 -0.0461171 1063.43 
98 1 0.000233481 0.000284172 -0.0521215 -0.0656917 978.006 
99 1 5.89769e-05 0.000316063 -0.0655619 0.0365301 1055.84 
100 1 0.000297592 0.000648907 -0.0454194 -0.0647289 1026.79 
101 1 0.000398231 0.000573345 -0.0144429 -0.0338097 889.431 
102 1 0.000589407 0.000428305 0.0108524 -0.0231763 1130.49 
103 1 0.000645747 0.00104986 -0.0326906 0.0455802 1023.26 
104 1 0.0007048 0.000563198 -0.0448724 0.000887817 1090.25 
105 1 0.000418804 0.000551138 0.0884872 -0.0518523 873.376 
106 1 0.000316069 0.000251936 0.00283852 0.0437907 1109.68 
107 1 0.000810621 0.000515983 -0.0099956 0.0247145 1040.08 
108 1 0.000653782 0.00044303 0.0431449 0.0662199 1070.09 
109 1 0.000596968 0.000539677 0.0639173 0.0735945 1098.5 
110 1 0.00058459 0.000469858 0.0423905 0.0233556 1085.59 
111 1 0.000678371 0.000477065 -0.0503039 -0.0117182 1018.69 
112 1 0.000658862 0.000534385 -0.0156524 -0.0448126 1111.09 
113 1 0.00068593 0.000740948 0.0635497 0.0411958 1017.95 
114 1 0.000618351 0.000435821 -0.0385821 -0.0240477 1035.12 
115 1 0.000649667 0.00065863 -0.00364376 -0.0427071 1031.25 
116 1 0.000787042 0.000399406 -0.0582061 0.0202388 1012.43 
117 1 0.00110487 0.000190196 -0.00377475 0.0244453 1049.88 
118 1 0.000909719 0.000392211 0.0285861 -0.0280537 1045.97 
119 1 0.00100225 0.000296713 -0.038035 0.00726394 947.536 
120 1 0.00095836 0.000644404 0.0501024 -0.0324785 1000.26 
121 1 0.00106319 0.000411716 -0.00368519 0.044195 1143.04 
122 1 0.0010617 0.000629438 0.051646 -0.0622709 1043.81 
123 1 0.00103432 0.000797396 0.0399398 0.00745617 860.084 
124 1 0.000831182 0.000532319 0.00575876 -0.0639179 967.18 
125 1 0.000894439 0.000503049 -0.037356 0.0174285 1104.84 
126 1 0.00111474 0.000500138 0.0782839 0.0131342 1084.9 
127 1 0.000635511 0.000467033 0.0303336 0.00544052 1007.22 
128 1 0.000892163 0.000490371 0.0019123 0.00834311 1147.14 
129 1 0.00017215 0.000155416 0.0709624 0.0255699 1141.17 
130 1 0.000118076 0.000213929 0.05181 0.0214263 1061.56 
131 1 0.00041459 0.000402921 0.0399223 0.0351525 1050.26 
132 1 0.000688721 0.000560136 -0.00530532 0.0120338 1050.17 
133 1 0.000394354 0.000306387 -0.0396184 0.0182065 1025.72 
134 1 0.000360846 0.000416924 0.0557499 -0.00557673 1003.34 
135 1 0.000255065 0.00025689 -0.00886647 -0.032965 998.461 
136 1 0.000201169 0.000494035 0.0683031 -0.01324 844.31 
137 1 0.000634755 0.000531396 -0.0225052 0.0335795 1056.2 
138 1 0.000258784 0.00064092 0.0212189 -0.0481266 931.928 
139 1 0.000658515 0.000591519 0.0193136 0.0290078 1186.56 
140 1 0.00049738 0.000692486 0.00687772 0.00544675 1149.01 
141 1 0.000681968 0.000613102 -0.013836 -0.0122364 1017.72 
142 1 0.000756086 0.000287504 0.0458701 -0.051649 1029.19 
143 1 0.000482558 0.000794929 -0.088476 -0.0111968 1154.2 
144 1 0.000742962 0.000520015 0.0523707 0.0696882 1004.13 
