ITEM: TIMESTEP
20
ITEM: NUMBER OF ATOMS
10000
ITEM: BOX BOUNDS pp ff pp
0 0.0005
-5e-05 0.0005625
0 0.0005
ITEM: ATOMS x y vx vy id type c_rho_peratom 
0.000497951 2.46674e-05 -0.023482 -0.0169432 1 2 1000.75 
2.16971e-05 2.4544e-05 -0.00649013 -0.015355 2 2 1045.05 
4.77669e-05 2.55873e-05 -0.056594 -0.0359586 3 2 1035.05 
7.17394e-05 2.48677e-05 -0.043666 -0.00744511 4 2 1022.46 
9.61944e-05 2.25017e-05 -0.0553235 -0.00706059 5 2 1018.25 
0.00012034 2.2596e-05 -0.0450411 0.000379632 6 2 1013.28 
0.00014563 2.61849e-05 -0.043842 -0.0226766 7 2 1003.01 
0.000169605 2.11447e-05 -0.110455 -0.00597481 8 2 1006.79 
0.000193732 2.29994e-05 -0.0590858 -0.0071481 9 2 1021.35 
0.000217016 2.32646e-05 -0.116398 -0.0408806 10 2 995.578 
0.000246273 2.57909e-05 -0.0469394 0.0212998 11 1 972.078 
0.000269237 2.39675e-05 -0.103404 0.0103191 12 1 988.42 
0.000297842 2.61197e-05 -0.0523748 0.0779354 13 1 995.451 
0.000320888 2.38582e-05 -0.0975776 -0.0232936 14 1 1017.34 
0.000344689 2.36019e-05 -0.043034 -0.0535661 15 1 1016.94 
0.00037108 2.50051e-05 -0.0710562 0.0120725 16 1 1010.01 
0.000392857 2.71111e-05 -0.120381 0.0113983 17 1 996.201 
0.000420661 2.25863e-05 -0.053224 0.0364365 18 1 999.403 
0.000443763 2.34387e-05 -0.0741426 0.0121248 19 1 1004.57 
0.000469884 2.42085e-05 -0.0789106 0.0365302 20 1 977.683 
4.44388e-06 5.02642e-05 0.0842779 -0.000287111 21 1 1031.47 
2.42017e-05 4.85028e-05 0.0106439 0.0246447 22 2 1066.97 
4.86465e-05 4.85351e-05 -0.0220637 0.0252512 23 2 1047.37 
7.31708e-05 5.03128e-05 -0.0232248 0.00198162 24 2 1023.93 
9.7639e-05 4.91914e-05 -0.0433504 -0.00325148 25 2 1007.27 
0.00012497 4.98389e-05 0.00262638 -0.0687218 26 2 1014.28 
0.000148393 5.00565e-05 -0.038495 -0.0333903 27 2 1019.07 
0.000171955 5.13488e-05 -0.0193314 0.0308706 28 2 1032.54 
0.000197144 5.13247e-05 -0.0814456 0.00227334 29 2 1045.01 
0.000219869 4.94521e-05 -0.0162167 -0.027453 30 2 996.763 
0.000246201 4.9876e-05 -0.0251084 -0.042794 31 1 950.291 
0.000271898 4.92745e-05 -0.043297 0.0182081 32 1 951.563 
0.000298341 4.85521e-05 -0.0428508 -0.0411788 33 1 976.646 
0.000323828 4.99298e-05 -0.0255895 0.0128078 34 1 1012.42 
0.000346843 5.02145e-05 -0.0211266 0.0109213 35 1 1013.79 
0.000373688 5.17845e-05 -0.0774793 0.00390018 36 1 1007.02 
0.000400008 4.94465e-05 -8.25498e-05 0.0341637 37 1 992.932 
0.000424053 5.13651e-05 0.0245801 0.0385058 38 1 999.973 
0.00044962 4.91663e-05 -0.0298588 -0.0374557 39 1 1000.15 
0.000474675 5.1003e-05 0.0120038 0.0547504 40 1 972.124 
8.62197e-07 7.5692e-05 0.00199024 0.00180328 41 1 1004.48 
2.51226e-05 7.17386e-05 -0.00338369 -0.0625171 42 2 1042.83 
4.86606e-05 7.6313e-05 -0.0526941 -0.0776208 43 2 1026.47 
7.33911e-05 7.45116e-05 -0.0804404 0.0199307 44 2 1009.9 
9.78772e-05 7.36443e-05 -0.0448991 0.0240882 45 2 992.127 
0.000123933 7.40487e-05 0.0577997 -0.0342653 46 2 996.626 
0.000149085 7.28738e-05 -0.036496 -0.0200861 47 2 1030.61 
0.000174029 7.4629e-05 -0.050856 0.0450086 48 2 1057.48 
0.000200368 7.20757e-05 -0.0725883 -0.0316906 49 2 1052.54 
0.000221253 7.28357e-05 -0.0698699 -0.0474223 50 2 988.424 
0.000246535 7.51702e-05 -0.0135456 0.0253329 51 1 932.665 
0.000273421 7.26517e-05 -0.0481624 -0.0430098 52 1 937.82 
0.000299804 7.59183e-05 -0.0431895 -0.0337106 53 1 965.276 
0.000323701 7.51621e-05 -0.00199208 -0.0114402 54 1 1003.06 
0.00034949 7.53011e-05 0.0382829 -0.0275744 55 1 1007.65 
0.000372576 7.34437e-05 -0.0475609 -0.0384822 56 1 991.088 
0.000399518 7.54284e-05 -0.0399459 -0.0149459 57 1 966.058 
0.000425832 7.26822e-05 -0.0154204 -0.00986585 58 1 984.918 
0.000451143 7.29121e-05 0.0204854 0.0251165 59 1 981.956 
0.000477047 7.43417e-05 0.0767257 -0.0136085 60 1 964.538 
2.24522e-06 9.9203e-05 0.0159002 0.00256817 61 1 995.756 
2.8012e-05 0.000101083 -0.0181059 -0.0243509 62 2 1030.09 
5.0889e-05 9.93974e-05 0.0163254 -0.00263232 63 2 1023.34 
7.4578e-05 0.000101172 -0.0225844 -0.0190991 64 2 1019.41 
9.96342e-05 0.000100188 0.0223157 0.0302606 65 2 1006.16 
0.000125973 9.95159e-05 0.00759562 -0.0041643 66 2 1006.35 
0.000149653 0.000102553 -0.0132648 -0.00679185 67 2 1017.15 
0.000173183 9.71163e-05 0.00264216 0.021132 68 2 1027.17 
0.000195018 0.000100337 -0.0941427 0.011045 69 2 1015.07 
0.0002202 0.000100635 -0.077684 0.035949 70 2 964.95 
0.000246957 0.000101487 -0.0141514 0.00725526 71 1 938.335 
0.00027433 0.000100479 -0.0631987 -0.0162071 72 1 950.673 
0.000299237 9.84032e-05 -0.0199042 -0.0265646 73 1 961.319 
0.000326348 0.000101198 -0.0138881 0.0140223 74 1 999.198 
0.000347832 9.94151e-05 -0.0182708 -0.00378181 75 1 1011.78 
0.000374337 0.000100991 -0.0786596 0.0216245 76 1 1000.46 
0.000399032 0.000102073 -0.0062171 0.0192347 77 1 969.836 
0.000424916 9.82533e-05 0.0010745 -0.0152651 78 1 953.977 
0.0004488 0.000100546 0.0300693 -0.00349397 79 1 948.706 
0.000474402 9.89611e-05 -0.0235042 -0.0458428 80 1 945.304 
1.06197e-06 0.000124925 0.000748745 -0.023452 81 1 1000.76 
2.57168e-05 0.000122269 -0.00755631 -0.0126441 82 2 1045.88 
4.90658e-05 0.000126945 -0.0130132 0.0235994 83 2 1033.86 
7.19045e-05 0.000124359 -0.0153893 0.0230616 84 2 1028.72 
