ITEM: TIMESTEP
230
ITEM: NUMBER OF ATOMS
1600
ITEM: BOX BOUNDS pp pp pp
0 0.001
0 0.001
-1e-06 1e-06
ITEM: ATOMS id type x y vx vy c_rho_peratom c_e_peratom 
1 1 -7.26274e-11 2.32296e-07 9.93933e-06 0.000466102 996.863 4.00733e-13 
2 1 2.49832e-05 0.000999687 0.000868084 -0.001057 1000.62 5.727e-13 
3 1 5.01364e-05 0.000999751 0.000382046 -0.0024973 1001.6 5.88089e-13 
4 1 7.4994e-05 0.000999954 -9.82361e-05 0.000190398 998.971 2.50394e-13 
5 1 9.98083e-05 0.000999867 -0.00115944 -0.000352524 994.76 4.99345e-13 
6 1 0.000125283 0.000999615 0.00198272 -0.00153224 996.339 8.89476e-13 
7 1 0.000150096 0.000999973 0.00065611 0.000881744 1001.71 2.96892e-13 
8 1 0.000174858 6.19794e-08 0.000511433 0.00084763 1001.56 3.11111e-13 
9 1 0.000200108 0.000999976 0.000911947 -0.000500646 999.922 2.59629e-13 
10 1 0.000225089 0.000999931 0.00123374 -0.000518586 1000.08 3.39144e-13 
11 1 0.000250129 0.000999767 0.00192947 -0.00167087 997.841 5.82777e-13 
12 1 0.000275268 1.18932e-08 0.00197768 1.6784e-05 997.895 4.50843e-13 
13 1 0.000300035 0.000999993 0.000680189 0.000477102 999.193 2.47013e-13 
14 1 0.000325243 0.000999933 0.00172426 0.000559287 1000.37 3.89789e-13 
15 1 0.000349833 8.01165e-08 -0.00204657 0.00137142 1001.84 3.96844e-13 
16 1 0.000374838 0.000999716 -0.00105005 -0.00202012 999.613 5.65164e-13 
17 1 0.000399677 8.10859e-08 -0.00228953 0.00149463 996.534 9.0189e-13 
18 1 0.000424954 5.4314e-08 -0.000151777 0.000747121 994.969 4.04737e-13 
19 1 0.00045007 0.000999877 -0.000547413 -0.000351049 996.961 3.60973e-13 
20 1 0.000475 0.000999868 -0.000378188 -0.0013663 997.78 3.08994e-13 
21 1 0.000500005 2.30306e-07 0.000430258 0.000515276 996.874 3.97044e-13 
22 1 0.00052498 0.000999689 0.00059174 -0.000857353 1000.66 5.6673e-13 
23 1 0.000550142 0.000999751 0.000855685 -0.00229673 1001.63 5.91465e-13 
24 1 0.000574996 0.000999949 0.000116689 -0.000276061 998.932 2.52801e-13 
25 1 0.000599812 0.000999866 -0.000263236 -0.000589046 994.723 4.98241e-13 
26 1 0.000625284 0.00099962 0.00242374 -0.0013337 996.612 9.00105e-13 
27 1 0.00065009 0.000999969 4.07385e-05 0.000288436 1002.65 3.37759e-13 
28 1 0.000674813 1.00897e-07 4.19235e-05 0.000240905 1001.11 3.68941e-13 
29 1 0.00069994 4.06715e-08 -0.00079943 -0.00106386 998.019 2.61089e-13 
30 1 0.000725112 0.00099996 0.00152841 -3.58127e-05 998.698 3.00902e-13 
31 1 0.000750137 0.000999762 0.00165202 -0.00177888 997.141 6.14262e-13 
32 1 0.000775266 1.04501e-08 0.0018548 -0.000248905 997.714 4.56658e-13 
33 1 0.000800034 0.000999991 0.000489966 2.14187e-05 999.203 2.48171e-13 
34 1 0.000825247 0.000999934 0.00213946 0.00075345 1000.35 3.99758e-13 
35 1 0.00084984 7.58748e-08 -0.00121602 0.00131362 1001.92 3.77941e-13 
36 1 0.000874838 0.000999718 -0.00108372 -0.0019122 999.771 5.6369e-13 
37 1 0.000899678 7.95303e-08 -0.00269302 0.00164886 996.609 8.90693e-13 
38 1 0.000924949 4.67229e-08 -0.000881519 -0.00010431 994.971 3.97939e-13 
39 1 0.000950076 0.000999875 6.03128e-05 -0.000508181 996.948 3.59056e-13 
40 1 0.000975003 0.000999868 -0.000178916 -0.00102777 997.801 3.05842e-13 
41 1 1.06923e-07 2.51757e-05 0.000913243 0.00125946 1000.15 3.68309e-13 
42 1 2.50802e-05 2.50945e-05 -0.00112038 0.00136658 999.994 3.51572e-13 
43 1 4.97499e-05 2.49241e-05 -0.00160863 0.000534669 997.992 4.323e-13 
44 1 7.4822e-05 2.51651e-05 -0.00085283 0.00141067 995.939 4.48185e-13 
45 1 0.000100002 2.51917e-05 -0.000949554 0.00115947 995.957 4.21371e-13 
46 1 0.000124966 2.52002e-05 0.000782892 0.0019536 997.136 5.37873e-13 
47 1 0.000150121 2.49991e-05 0.00059866 -0.000922493 1000.26 2.68237e-13 
48 1 0.000175078 2.50738e-05 -0.000227767 0.000295017 1001.95 2.12151e-13 
49 1 0.000199751 2.52211e-05 -0.00178705 0.00105152 1000.76 5.91306e-13 
50 1 0.000224977 2.50747e-05 -1.27821e-05 0.000197196 999.375 3.2581e-13 
51 1 0.000249842 2.53751e-05 -0.000953326 0.00256537 999.556 9.75781e-13 
52 1 0.000274979 2.5017e-05 -0.000752147 0.000127882 999.659 3.13692e-13 
53 1 0.000300018 2.52294e-05 -0.0001365 0.00194331 999.295 3.78687e-13 
54 1 0.000324969 2.49354e-05 9.98799e-05 -0.000767545 1002.13 2.75165e-13 
55 1 0.000349991 2.51066e-05 -0.000290097 0.000513516 1002.65 2.75169e-13 
56 1 0.000374959 2.4986e-05 -0.000454454 0.000248545 998.563 2.08373e-13 
57 1 0.000400173 2.5122e-05 0.000779995 0.000713631 998.031 4.38165e-13 
58 1 0.000425168 2.49711e-05 -0.000369004 -0.00064613 997.259 4.04609e-13 
59 1 0.000450208 2.51637e-05 0.00119959 -0.000577778 1000.95 5.75471e-13 
60 1 0.000474778 2.5142e-05 -0.000553874 0.00116349 1002.83 4.9709e-13 
61 1 0.000500107 2.51787e-05 0.00088956 0.00149608 1000.12 3.70397e-13 
62 1 0.000525084 2.50946e-05 -0.000759278 0.00150118 1000.02 3.50105e-13 
63 1 0.000549747 2.49224e-05 -0.00203905 0.000423198 997.978 4.39875e-13 
64 1 0.00057482 2.51692e-05 -0.00105514 0.00176448 995.855 4.62845e-13 
65 1 0.000600002 2.51893e-05 -0.00117073 0.000793949 995.791 4.18194e-13 
66 1 0.000624963 2.52017e-05 0.000374601 0.0023316 997.16 5.42326e-13 
67 1 0.000650121 2.49963e-05 0.00105209 -0.0011879 1000.32 3.26264e-13 
68 1 0.000674995 2.50481e-05 -0.000221901 0.00132605 1001.27 2.381e-13 
69 1 0.000700044 2.5291e-05 0.000370571 0.00237019 1002.21 5.66187e-13 
70 1 0.000724864 2.51206e-05 -3.07146e-05 0.00136198 1001.87 4.96995e-13 
71 1 0.000749793 2.53897e-05 -0.00163105 0.00212781 999.671 1.08659e-12 
72 1 0.000774986 2.50227e-05 -0.000448572 0.000409412 999.218 3.21855e-13 
73 1 0.000800019 2.52286e-05 -0.000191059 0.00185444 999.253 3.75781e-13 
74 1 0.000824961 2.49371e-05 -0.000605058 -0.0007678 1002.1 2.75768e-13 
75 1 0.000849991 2.51067e-05 -0.000512592 0.00056054 1002.62 2.74161e-13 
76 1 0.000874957 2.49819e-05 -0.000581332 -0.000229258 998.581 2.09419e-13 
77 1 0.000900178 2.51233e-05 0.00152752 0.000813332 998.037 4.48316e-13 
78 1 0.000925173 2.49772e-05 0.000309938 -0.000150996 997.279 4.01476e-13 
79 1 0.000950206 2.51677e-05 0.000825141 -4.91225e-05 1000.97 5.68099e-13 
80 1 0.000974776 2.51435e-05 -0.000669344 0.00130976 1002.89 5.00856e-13 
81 1 0.000999748 4.98947e-05 -0.0017365 -0.000290993 1001.56 4.39195e-13 
82 1 2.48373e-05 5.00931e-05 -0.000276249 0.000326894 999.9 2.82801e-13 
83 1 4.97154e-05 4.99125e-05 -0.00207493 -0.000930267 997.579 5.2968e-13 
84 1 7.51225e-05 5.01002e-05 0.000341898 -5.87701e-05 999.705 3.51312e-13 
85 1 0.000100073 5.00477e-05 0.00130397 -0.000232807 1003.81 2.68929e-13 
86 1 0.000124963 4.97244e-05 0.000274646 -0.00223897 1002.14 4.43171e-13 
87 1 0.000149814 5.00961e-05 -0.00064363 0.000110402 1001.38 3.60328e-13 
88 1 0.000175047 5.00373e-05 -0.000545971 0.000601784 1003.54 2.1652e-13 
89 1 0.000199928 5.00983e-05 -0.000248672 5.02539e-05 1002.94 2.98934e-13 
90 1 0.000225118 4.96501e-05 0.00043163 -0.00141972 1001.74 8.21231e-13 
91 1 0.000250105 5.01951e-05 0.000483925 0.000950504 1004.27 6.24758e-13 
92 1 0.000274976 4.96623e-05 0.000569258 -0.00193348 1001.23 7.12921e-13 
93 1 0.000299974 5.01053e-05 0.000195722 0.000449157 997.372 3.02377e-13 
94 1 0.000325372 4.98182e-05 0.0022021 -0.00150566 1001.1 6.84156e-13 
95 1 0.0003499 4.9842e-05 -0.00089063 -0.000983185 1002 3.13884e-13 
96 1 0.000375159 5.00991e-05 0.000790387 0.000737089 1001.27 3.22744e-13 
97 1 0.00039994 5.0052e-05 -0.0010376 -0.000159233 1002.07 3.02707e-13 
98 1 0.000424672 4.99815e-05 -0.000794225 0.000845073 998.045 5.933e-13 
99 1 0.000450109 4.98973e-05 0.000776941 -8.06963e-05 1000.03 3.72154e-13 
100 1 0.000474979 4.98701e-05 0.000154354 -0.000502921 1003.65 3.23258e-13 
101 1 0.000499749 4.98963e-05 -0.00170266 -4.41374e-05 1001.55 4.361e-13 
102 1 0.000524834 5.00936e-05 -0.000566493 0.000489313 999.923 2.85183e-13 
103 1 0.000549712 4.9912e-05 -0.00254224 -0.00109165 997.573 5.44672e-13 
104 1 0.000575126 5.01019e-05 0.000536219 0.000321152 999.651 3.57472e-13 
105 1 0.00060007 5.00492e-05 0.000876094 -0.000188722 1003.69 2.66222e-13 
106 1 0.000625001 4.97311e-05 0.000568652 -0.00224903 1002.47 4.85194e-13 
107 1 0.000649759 5.02126e-05 -0.00131415 0.0014917 1001.55 6.56139e-13 
108 1 0.000675027 4.99965e-05 -0.000595113 -0.000517946 1002.48 2.94936e-13 
109 1 0.000699974 4.99407e-05 0.000125277 -0.000834635 1003.83 3.80762e-13 
110 1 0.000725138 4.96277e-05 0.000216692 -0.00193598 1003.78 9.89204e-13 
111 1 0.000750105 5.01881e-05 0.00124724 0.000752008 1004.65 6.71759e-13 
112 1 0.000774976 4.96654e-05 0.000969754 -0.00159842 1001.14 7.16869e-13 
113 1 0.000799971 5.01041e-05 -2.6787e-05 0.000441709 997.354 3.05187e-13 
114 1 0.000825375 4.98187e-05 0.0025507 -0.00149296 1001.06 6.95626e-13 
115 1 0.000849905 4.9842e-05 -0.000262401 -0.000919991 1001.94 3.10751e-13 
116 1 0.000875154 5.0097e-05 0.000254492 0.000673636 1001.23 3.15708e-13 
117 1 0.000899942 5.00485e-05 -0.000817604 -0.000604982 1002.04 3.04705e-13 
118 1 0.000924671 4.99751e-05 -0.00105043 0.000224982 998.059 5.95281e-13 
119 1 0.000950114 4.9897e-05 0.00130372 -0.000381089 1000.09 3.80662e-13 
120 1 0.000974983 4.98699e-05 0.000345093 -0.000411991 1003.72 3.27813e-13 
121 1 0.000999819 7.50498e-05 -0.00147881 0.000865967 997.559 3.18077e-13 
122 1 2.50981e-05 7.49166e-05 0.000841618 -0.000301382 997.564 3.36736e-13 
123 1 5.02949e-05 7.49804e-05 0.00127874 0.000570469 997.592 5.76401e-13 
124 1 7.54497e-05 7.49955e-05 0.00293049 -0.000534403 1001.36 1.01985e-12 
125 1 9.99596e-05 7.49214e-05 0.000417411 -0.000504213 1002.84 2.87031e-13 
126 1 0.000125083 7.50248e-05 0.000545542 -0.000213332 998.073 2.18921e-13 
127 1 0.000150126 7.49504e-05 0.000878044 -0.000779723 998.651 3.12558e-13 
128 1 0.000175029 7.4827e-05 0.000271465 -6.62432e-05 1001.73 3.66768e-13 
129 1 0.000199918 7.49544e-05 -0.000239778 3.73533e-05 1001.08 2.26703e-13 
130 1 0.000224838 7.50224e-05 -0.000165216 -0.000147361 1000.1 3.85354e-13 
131 1 0.000250086 7.47617e-05 -0.000159344 -0.0013754 1001.18 4.7766e-13 
132 1 0.000274728 7.51628e-05 -0.00195505 0.000399662 998.347 6.11418e-13 
133 1 0.000300109 7.51026e-05 0.000826497 0.000312328 996.218 3.04584e-13 
134 1 0.000324917 7.49826e-05 -0.000516012 -5.63506e-05 997.706 2.4604e-13 
135 1 0.000349846 7.49721e-05 -0.000704775 -0.000594936 996.472 3.3429e-13 
136 1 0.000375044 7.47652e-05 0.00065001 -0.00159256 998.805 4.77178e-13 
137 1 0.00039986 7.51374e-05 -0.000939255 0.00188209 1002.89 4.31042e-13 
138 1 0.000424883 7.52832e-05 -0.000306092 0.00277947 1000.16 5.582e-13 
139 1 0.000449958 7.48999e-05 -0.000977952 -0.000560064 998.103 3.17084e-13 
140 1 0.000474965 7.51337e-05 -0.000186377 0.000741096 998.615 2.31944e-13 
141 1 0.000499821 7.50503e-05 -0.00133694 0.000783308 997.533 3.13694e-13 
142 1 0.0005251 7.49161e-05 0.000983486 -0.000501935 997.576 3.43399e-13 
143 1 0.000550299 7.49811e-05 0.0021599 0.000541715 997.612 5.93315e-13 
144 1 0.00057545 7.49965e-05 0.00304937 -0.000625295 1001.42 1.02327e-12 
145 1 0.000599957 7.4922e-05 -0.000136946 -0.000444659 1002.83 2.90121e-13 
146 1 0.000625083 7.50225e-05 0.000285612 -0.000618608 998.435 2.35264e-13 
147 1 0.000650147 7.49391e-05 0.0011179 -0.00144773 999.013 3.75259e-13 
148 1 0.000675092 7.4839e-05 0.000448611 9.61679e-05 1001.07 4.06285e-13 
149 1 0.000699867 7.49639e-05 -2.41336e-05 0.000401897 999.227 2.93026e-13 
150 1 0.000724804 7.49325e-05 -0.00100897 0.000391037 998.521 4.36129e-13 
151 1 0.000750088 7.47643e-05 0.000204348 -0.00139415 1000.78 5.10586e-13 
152 1 0.000774717 7.51651e-05 -0.00302806 0.000356362 998.364 6.5258e-13 
153 1 0.000800109 7.51055e-05 0.00092454 0.000783589 996.221 3.13336e-13 
